au.net.causal.shoelaces	shoelaces-jersey-client-integration-tests-container	2.0		e20ece2b79b69691463608cad682da248d5034c8
com.daml	jwt_2.12	1.17.0		87723ed02bcd4c2ccb957eb21cb7d0c29edcfc82
com.daml	jwt_2.12	1.17.0-snapshot.20210811.7565.0.f1a55aa4		87723ed02bcd4c2ccb957eb21cb7d0c29edcfc82
com.daml	jwt_2.12	1.17.0-snapshot.20210817.7604.0.0c187853		87723ed02bcd4c2ccb957eb21cb7d0c29edcfc82
com.daml	jwt_2.12	1.17.0-snapshot.20210824.7647.0.640fb683		87723ed02bcd4c2ccb957eb21cb7d0c29edcfc82
com.daml	jwt_2.12	1.17.0-snapshot.20210831.7702.0.f058c2f1		87723ed02bcd4c2ccb957eb21cb7d0c29edcfc82
com.daml	jwt_2.12	1.17.0-snapshot.20210907.7759.0.35a853fd		87723ed02bcd4c2ccb957eb21cb7d0c29edcfc82
com.daml	jwt_2.12	1.17.0-snapshot.20210910.7786.0.976ca400		87723ed02bcd4c2ccb957eb21cb7d0c29edcfc82
com.daml	jwt_2.12	1.17.0-snapshot.20210915.7841.0.b4328b3d		87723ed02bcd4c2ccb957eb21cb7d0c29edcfc82
com.daml	jwt_2.12	1.17.0-snapshot.20210922.7849.0.49a75801		87723ed02bcd4c2ccb957eb21cb7d0c29edcfc82
com.daml	jwt_2.12	1.17.1		87723ed02bcd4c2ccb957eb21cb7d0c29edcfc82
com.daml	jwt_2.12	1.17.1-snapshot.20211006.7852.0.fbc4bc00		87723ed02bcd4c2ccb957eb21cb7d0c29edcfc82
com.daml	jwt_2.12	1.17.1-snapshot.20211006.7853.0.e05be365		87723ed02bcd4c2ccb957eb21cb7d0c29edcfc82
com.daml	jwt_2.12	1.17.2-snapshot.20211124.7857.0.b33b94b8		87723ed02bcd4c2ccb957eb21cb7d0c29edcfc82
com.daml	jwt_2.12	1.18.0		9020ec052bc5311d9de9ef3192154da9e95c6222
com.daml	jwt_2.12	1.18.0-snapshot.20210921.7889.0.1b473c2b		87723ed02bcd4c2ccb957eb21cb7d0c29edcfc82
com.daml	jwt_2.12	1.18.0-snapshot.20210921.7889.1.1b473c2b		87723ed02bcd4c2ccb957eb21cb7d0c29edcfc82
com.daml	jwt_2.12	1.18.0-snapshot.20210922.7908.0.ced4a272		87723ed02bcd4c2ccb957eb21cb7d0c29edcfc82
com.daml	jwt_2.12	1.18.0-snapshot.20210928.7948.0.b4d00317		87723ed02bcd4c2ccb957eb21cb7d0c29edcfc82
com.daml	jwt_2.12	1.18.0-snapshot.20211006.8003.0.cfcdc13c		87723ed02bcd4c2ccb957eb21cb7d0c29edcfc82
com.daml	jwt_2.12	1.18.0-snapshot.20211013.8071.0.514e8b50		87723ed02bcd4c2ccb957eb21cb7d0c29edcfc82
com.daml	jwt_2.12	1.18.0-snapshot.20211019.8113.0.8ff347d8		87723ed02bcd4c2ccb957eb21cb7d0c29edcfc82
com.daml	jwt_2.12	1.18.0-snapshot.20211026.8179.0.e474b2d1		87723ed02bcd4c2ccb957eb21cb7d0c29edcfc82
com.daml	jwt_2.12	1.18.0-snapshot.20211102.8257.0.7391a3cd		87723ed02bcd4c2ccb957eb21cb7d0c29edcfc82
com.daml	jwt_2.12	1.18.0-snapshot.20211109.8328.0.92181161		87723ed02bcd4c2ccb957eb21cb7d0c29edcfc82
com.daml	jwt_2.12	1.18.0-snapshot.20211110.8337.0.c5a1f0bb		87723ed02bcd4c2ccb957eb21cb7d0c29edcfc82
com.daml	jwt_2.12	1.18.0-snapshot.20211111.8349.0.d938a44c		9020ec052bc5311d9de9ef3192154da9e95c6222
com.daml	jwt_2.12	1.18.0-snapshot.20211117.8399.0.a05a40ae		9020ec052bc5311d9de9ef3192154da9e95c6222
com.daml	jwt_2.12	1.18.0-snapshot.20211124.8419.0.39d9afcd		9020ec052bc5311d9de9ef3192154da9e95c6222
com.daml	jwt_2.12	1.18.0-snapshot.20211206.8423.0.2c945fcb		9020ec052bc5311d9de9ef3192154da9e95c6222
com.daml	jwt_2.12	1.18.1		9020ec052bc5311d9de9ef3192154da9e95c6222
com.daml	jwt_2.12	1.18.1-snapshot.20220106.8429.0.ea344666		9020ec052bc5311d9de9ef3192154da9e95c6222
com.daml	jwt_2.12	1.18.1-snapshot.20220110.8433.0.e8e25a11		9020ec052bc5311d9de9ef3192154da9e95c6222
com.daml	jwt_2.12	1.18.1-snapshot.20220113.8434.0.1724373f		9020ec052bc5311d9de9ef3192154da9e95c6222
com.daml	jwt_2.12	1.18.1-snapshot.20220113.8434.1.1724373f		9020ec052bc5311d9de9ef3192154da9e95c6222
com.daml	jwt_2.12	1.18.2		9020ec052bc5311d9de9ef3192154da9e95c6222
com.daml	jwt_2.12	1.18.2-snapshot.20220310.8437.1.5221a5d1		9020ec052bc5311d9de9ef3192154da9e95c6222
com.daml	jwt_2.12	1.18.2-snapshot.20220324.8440.0.5cfb1a21		9020ec052bc5311d9de9ef3192154da9e95c6222
com.daml	jwt_2.12	1.18.3		9020ec052bc5311d9de9ef3192154da9e95c6222
com.daml	jwt_2.12	1.18.3-snapshot.20220620.8442.0.c7424302		9020ec052bc5311d9de9ef3192154da9e95c6222
com.daml	jwt_2.12	1.2.0		91fda8f2ff180c6e4ab2b1a15d4f07ec87f143aa
com.daml	jwt_2.12	1.2.0-snapshot.20200513.4172.0.021f4af3		1ffc1192740b99b8bf6a21665fb138a0a1b6cd18
com.daml	jwt_2.12	1.2.0-snapshot.20200520.4224.0.2af134ca		1ffc1192740b99b8bf6a21665fb138a0a1b6cd18
com.daml	jwt_2.12	1.2.0-snapshot.20200520.4228.0.595f1e27		1ffc1192740b99b8bf6a21665fb138a0a1b6cd18
com.daml	jwt_2.12	1.2.0-snapshot.20200527.4268.0.acc5a21c		1ffc1192740b99b8bf6a21665fb138a0a1b6cd18
com.daml	jwt_2.12	1.2.0-snapshot.20200528.4309.0.f619dea3		91fda8f2ff180c6e4ab2b1a15d4f07ec87f143aa
com.daml	jwt_2.12	1.2.0-snapshot.20200602.4310.0.1c18058f		91fda8f2ff180c6e4ab2b1a15d4f07ec87f143aa
com.daml	jwt_2.12	1.3.0		a0adec1022438ddcfb0e6ac906b8185edb12bbfb
com.daml	jwt_2.12	1.3.0-snapshot.20200603.4345.0.1386abc0		91fda8f2ff180c6e4ab2b1a15d4f07ec87f143aa
com.daml	jwt_2.12	1.3.0-snapshot.20200610.4412.0.0544323d		91fda8f2ff180c6e4ab2b1a15d4f07ec87f143aa
com.daml	jwt_2.12	1.3.0-snapshot.20200610.4413.0.11b5c362		91fda8f2ff180c6e4ab2b1a15d4f07ec87f143aa
com.daml	jwt_2.12	1.3.0-snapshot.20200617.4474.0.53bddb54		91fda8f2ff180c6e4ab2b1a15d4f07ec87f143aa
com.daml	jwt_2.12	1.3.0-snapshot.20200617.4484.0.7e0a6848		91fda8f2ff180c6e4ab2b1a15d4f07ec87f143aa
com.daml	jwt_2.12	1.3.0-snapshot.20200623.4546.0.4f68cfc4		91fda8f2ff180c6e4ab2b1a15d4f07ec87f143aa
com.daml	jwt_2.12	1.3.0-snapshot.20200701.4616.0.bdbefd11		91fda8f2ff180c6e4ab2b1a15d4f07ec87f143aa
com.daml	jwt_2.12	1.3.0-snapshot.20200706.4664.0.5db06051		a0adec1022438ddcfb0e6ac906b8185edb12bbfb
com.daml	jwt_2.12	1.3.0-snapshot.20200708.4686.0.95dfa18e		a0adec1022438ddcfb0e6ac906b8185edb12bbfb
com.daml	jwt_2.12	1.3.0-snapshot.20200714.4687.0.8e10c7a7		a0adec1022438ddcfb0e6ac906b8185edb12bbfb
com.daml	jwt_2.12	1.4.0		50d5ff49722aea12da98db2b3a79d391e3849f5c
com.daml	jwt_2.12	1.4.0-snapshot.20200715.4733.0.d6e58626		a0adec1022438ddcfb0e6ac906b8185edb12bbfb
com.daml	jwt_2.12	1.4.0-snapshot.20200722.4796.0.28ab504b		50d5ff49722aea12da98db2b3a79d391e3849f5c
com.daml	jwt_2.12	1.4.0-snapshot.20200722.4800.0.21a16eef		50d5ff49722aea12da98db2b3a79d391e3849f5c
com.daml	jwt_2.12	1.4.0-snapshot.20200724.4812.0.818a52b0		50d5ff49722aea12da98db2b3a79d391e3849f5c
com.daml	jwt_2.12	1.4.0-snapshot.20200729.4851.0.224ab362		50d5ff49722aea12da98db2b3a79d391e3849f5c
com.daml	jwt_2.12	1.5.0		50d5ff49722aea12da98db2b3a79d391e3849f5c
com.daml	jwt_2.12	1.5.0-snapshot.20200804.4902.0.de2fef6b		50d5ff49722aea12da98db2b3a79d391e3849f5c
com.daml	jwt_2.12	1.5.0-snapshot.20200811.4959.0.bbc2fe56		50d5ff49722aea12da98db2b3a79d391e3849f5c
com.daml	jwt_2.12	1.5.0-snapshot.20200818.5027.0.1b33d374		50d5ff49722aea12da98db2b3a79d391e3849f5c
com.daml	jwt_2.12	1.5.0-snapshot.20200825.5071.0.d33e130f		50d5ff49722aea12da98db2b3a79d391e3849f5c
com.daml	jwt_2.12	1.5.0-snapshot.20200902.5118.0.2b3cf1b3		50d5ff49722aea12da98db2b3a79d391e3849f5c
com.daml	jwt_2.12	1.5.0-snapshot.20200907.5151.0.eb68e680		50d5ff49722aea12da98db2b3a79d391e3849f5c
com.daml	jwt_2.12	1.6.0		50d5ff49722aea12da98db2b3a79d391e3849f5c
com.daml	jwt_2.12	1.6.0-snapshot.20200908.5166.0.1623baec		50d5ff49722aea12da98db2b3a79d391e3849f5c
com.daml	jwt_2.12	1.6.0-snapshot.20200915.5208.0.09014dc6		50d5ff49722aea12da98db2b3a79d391e3849f5c
com.daml	jwt_2.12	1.6.0-snapshot.20200922.5258.0.cd4a06db		50d5ff49722aea12da98db2b3a79d391e3849f5c
com.daml	jwt_2.12	1.6.0-snapshot.20200930.5312.0.b9a1905d		50d5ff49722aea12da98db2b3a79d391e3849f5c
com.daml	jwt_2.12	1.6.0-snapshot.20201007.5314.0.b4a47d0b		50d5ff49722aea12da98db2b3a79d391e3849f5c
com.daml	jwt_2.12	1.6.0-snapshot.20201012.5316.0.d21cb496		50d5ff49722aea12da98db2b3a79d391e3849f5c
com.daml	jwt_2.12	1.6.1		50d5ff49722aea12da98db2b3a79d391e3849f5c
com.daml	jwt_2.12	1.6.1-snapshot.20201021.5317.0.aafe46a5		50d5ff49722aea12da98db2b3a79d391e3849f5c
com.daml	jwt_2.12	1.6.1-snapshot.20201215.5318.0.547abc97		50d5ff49722aea12da98db2b3a79d391e3849f5c
com.daml	jwt_2.12	1.7.0		f822465120e584e473dbc0574204317e7fe82701
com.daml	jwt_2.12	1.7.0-snapshot.20201006.5358.0.0c1cadcf		50d5ff49722aea12da98db2b3a79d391e3849f5c
com.daml	jwt_2.12	1.7.0-snapshot.20201012.5405.0.af92198d		50d5ff49722aea12da98db2b3a79d391e3849f5c
com.daml	jwt_2.12	1.7.0-snapshot.20201013.5418.0.bda13392		f822465120e584e473dbc0574204317e7fe82701
com.daml	jwt_2.12	1.7.0-snapshot.20201020.5481.0.03a03957		f822465120e584e473dbc0574204317e7fe82701
com.daml	jwt_2.12	1.7.0-snapshot.20201023.5508.0.9dec6689		f822465120e584e473dbc0574204317e7fe82701
com.daml	jwt_2.12	1.7.0-snapshot.20201027.5530.0.bdbf8977		f822465120e584e473dbc0574204317e7fe82701
com.daml	jwt_2.12	1.7.0-snapshot.20201103.5565.0.e75d42dd		f822465120e584e473dbc0574204317e7fe82701
com.daml	jwt_2.12	1.7.0-snapshot.20201103.5565.1.e75d42dd		f822465120e584e473dbc0574204317e7fe82701
com.daml	jwt_2.12	1.8.0		f822465120e584e473dbc0574204317e7fe82701
com.daml	jwt_2.12	1.8.0-snapshot.20201110.5615.0.b35c9fcb		f822465120e584e473dbc0574204317e7fe82701
com.daml	jwt_2.12	1.8.0-snapshot.20201117.5661.0.76fae40c		f822465120e584e473dbc0574204317e7fe82701
com.daml	jwt_2.12	1.8.0-snapshot.20201124.5709.0.dabd55d0		f822465120e584e473dbc0574204317e7fe82701
com.daml	jwt_2.12	1.8.0-snapshot.20201201.5776.0.4b91f2a6		f822465120e584e473dbc0574204317e7fe82701
com.daml	jwt_2.12	1.8.0-snapshot.20201208.5840.0.38455e8c		f822465120e584e473dbc0574204317e7fe82701
com.daml	jwt_2.12	1.8.0-snapshot.20201214.5841.0.a8ae8e4a		f822465120e584e473dbc0574204317e7fe82701
com.daml	jwt_2.12	1.8.0-snapshot.20210303.5843.0.d443707c		f822465120e584e473dbc0574204317e7fe82701
com.daml	jwt_2.12	1.8.1		f822465120e584e473dbc0574204317e7fe82701
com.daml	jwt_2.12	1.8.1-snapshot.20210115.5842.0.59f5d407		f822465120e584e473dbc0574204317e7fe82701
com.daml	jwt_2.12	1.9.0		26ca44dd76133282aa1a5db6b9c148cdf77274e9
com.daml	jwt_2.12	1.9.0-snapshot.20201215.5907.0.a6ed34c5		d0db44dc42894c8dea739b96b8c5105afa448b03
com.daml	jwt_2.12	1.9.0-snapshot.20210106.5986.0.c6995a9c		09da2c5d1ef051f8c2164da7f1f3f0075f9ee30c
com.daml	jwt_2.12	1.9.0-snapshot.20210111.6034.0.7855b023		480a47e8e59d68e276e9259386e42589b93976dc
com.daml	jwt_2.12	1.9.0-snapshot.20210112.6040.0.7171cb38		26ca44dd76133282aa1a5db6b9c148cdf77274e9
com.daml	jwt_2.12	1.9.0-snapshot.20210113.6060.0.9ed787cb		26ca44dd76133282aa1a5db6b9c148cdf77274e9
com.daml	jwt_2.12	1.9.0-snapshot.20210119.6062.0.5b3663a5		26ca44dd76133282aa1a5db6b9c148cdf77274e9
com.daodecode	scalaj-collection_3	0.3.2		23409b6fbcb8fbefbebe8583a1512bc7523d92d5
com.diglol.id	id-iosx64	0.1.0		N/A
com.diglol.id	id-iosx64	0.1.0	metadata	1ca52533c6614d5401c0e2ea8fbf20b8c1c0a29b
com.diglol.id	id-iosx64	0.1.1		N/A
com.diglol.id	id-iosx64	0.1.1	metadata	b7cf8ad72ad4ba363d821f80505245344d5ce9df
com.diglol.id	id-iosx64	0.2.0		N/A
com.diglol.id	id-iosx64	0.2.0	metadata	5b8f86fea035328fc9e8c660773037a3401ce25f
com.diglol.id	id-iosx64	0.3.0		N/A
com.diglol.id	id-iosx64	0.3.0	metadata	5b8f86fea035328fc9e8c660773037a3401ce25f
com.ganshane.xcoin.core	xcoin-framework-bot	0.15		ebf4c68143a548db2bcaf4650a3a49910fb551f3
com.ganshane.xcoin.core	xcoin-framework-bot	0.16		8e953a14caaa2cfbec3e93669f74a789bdd04581
com.ganshane.xcoin.core	xcoin-framework-bot	0.17		7c09c25061a6a0ef3330821467ae636825c2d7f9
com.ganshane.xcoin.core	xcoin-framework-bot	0.18		8480d928e9e133d526c96d01ec176b2f3e006b47
com.ganshane.xcoin.core	xcoin-framework-bot	0.19		c2baa7f358036e4208bd7dd310bc4339f0097fa4
com.ganshane.xcoin.core	xcoin-framework-bot	0.20		524d53cb2b3e97d5d3bae704563f23a44368cc1a
com.ganshane.xcoin.core	xcoin-framework-bot	0.21		4ec827295ffece5fa6f6e8bb0c3f00421d4fe569
com.ganshane.xcoin.core	xcoin-framework-bot	0.22		6598085738f0e3418b60583184f9c366ff985959
com.ganshane.xcoin.core	xcoin-framework-bot	0.23		549588109f331423b2b19340377c65d68ff1a91c
com.ganshane.xcoin.core	xcoin-framework-bot	0.24		b4a15ef9f3771c69855e628bd0f567242d246f98
com.ganshane.xcoin.core	xcoin-framework-bot	0.25		066af1d4fd0c6cf2aaebf80eb22fc9f35136279d
com.ganshane.xcoin.core	xcoin-framework-bot	0.26		fda3bb63e9c0c84c3099efe296290db3f96183f5
com.gitee.xuankaicat	mqtt-enhance-desktop	2.0.0-alpha06		78d3d086e46162953c7ba7d52f7af50167219655
com.gitee.zzhhz	ZHScanQRCode	0.0.7		N/A
com.github.javakam	file.compressor	1.4.1		N/A
com.github.javakam	file.compressor	1.4.2		N/A
com.github.javakam	file.compressor	1.5.0		N/A
com.github.javakam	file.compressor	1.6.0		N/A
com.github.javakam	file.compressor	1.6.1		N/A
com.github.javakam	file.compressor	1.6.2		N/A
com.github.javakam	file.compressor	1.7.0		N/A
com.github.javakam	file.compressor	1.8.0		N/A
com.github.javakam	file.compressor	1.9.0		N/A
com.github.javakam	file.compressor	2.0.0		N/A
com.github.javakam	file.compressor	2.1.0		N/A
com.github.javakam	file.compressor	2.2.0		N/A
com.github.javakam	file.compressor	2.3.0		N/A
com.github.javakam	file.compressor	2.4.0		N/A
com.github.javakam	file.compressor	3.0.0		N/A
com.github.javakam	file.compressor	3.5.0		N/A
com.github.javakam	file.compressor	3.6.0		N/A
com.github.javakam	file.compressor	3.7.0		N/A
com.github.javakam	file.compressor	3.8.0		N/A
com.github.javakam	file.compressor	3.9.0		N/A
com.github.javakam	file.compressor	3.9.8		N/A
com.github.simonpercic	aircycle	1.2.0		N/A
com.github.spring-bees	spring-beet-test	1.0.0		4405b1f743a573c74ab2706ef11dc4ba2073cb77
com.github.spring-bees	spring-beet-test	1.0.1		e3286e711759383de7d11378135661fe8f9718c7
com.github.twitch4j	twitch4j-graphql	1.0.0		891306cd5ef853f70f2ee5c4bbaeef988724e32d
com.github.twitch4j	twitch4j-graphql	1.1.0		13db2e6c0c0ebd043900ab41591149f601f85c9b
com.github.twitch4j	twitch4j-graphql	1.1.1		e80d4f97115cb415775f7a5a098f988bed1a7a4f
com.github.twitch4j	twitch4j-graphql	1.1.2		20791710483e53ae9112b404efb319bc3ecb84c3
com.github.twitch4j	twitch4j-graphql	1.1.3		865895f50d6be7050b649c1322928575111136e4
com.github.twitch4j	twitch4j-graphql	1.10.0		752437578db5b9c6ae272ac4ff8ed31af2114564
com.github.twitch4j	twitch4j-graphql	1.10.0	shaded	a3bcff3e161fae7c34ae6c54b18af1990046bf10
com.github.twitch4j	twitch4j-graphql	1.11.0		731b097c535baec469b6e6f65684fc91e1d2b17b
com.github.twitch4j	twitch4j-graphql	1.11.0	shaded	1291b02354471ef3bc4ea1c4147d61c8251878ec
com.github.twitch4j	twitch4j-graphql	1.12.0		d6f49187ec43c71550273a05565690850ca62fbd
com.github.twitch4j	twitch4j-graphql	1.12.0	shaded	1a18b6129acf9712141d9772c8276d77efd61701
com.github.twitch4j	twitch4j-graphql	1.13.0		a2f96b74a1ec6bc70b20d515fdee6f7bba00c089
com.github.twitch4j	twitch4j-graphql	1.13.0	shaded	840b4fdfa3556cb573e75110bbb15fb272d4a25e
com.github.twitch4j	twitch4j-graphql	1.14.0		cc1a599e1e9f0e73e8e706846d6b511f58989671
com.github.twitch4j	twitch4j-graphql	1.14.0	shaded	6af8b7b10ed1f605e8dbee24f26ccf9e487c6ed9
com.github.twitch4j	twitch4j-graphql	1.15.0		d8a6311c7d6950d7a71141a94edf06dd78994aba
com.github.twitch4j	twitch4j-graphql	1.15.0	shaded	c4a0c4ceacc3ce46c8c5fc2dcea949bfd49f0544
com.github.twitch4j	twitch4j-graphql	1.16.0		0186b4be718b1152ddd8d9957cd06d8498137ba4
com.github.twitch4j	twitch4j-graphql	1.17.0		577d04fb9f35d33aef9a846a97b0aa4cb24929aa
com.github.twitch4j	twitch4j-graphql	1.18.0		aeae93577fc0849fee653aeb08eafbdab8f83608
com.github.twitch4j	twitch4j-graphql	1.19.0		1786050e3d444f3fe7aeb7407edee0db429f6f63
com.github.twitch4j	twitch4j-graphql	1.2.0		70b074b45211dc5b95fcce3de6232da0376e0ce1
com.github.twitch4j	twitch4j-graphql	1.2.0	shaded	fb716ebc6085e98aead10e52035786a01a2527f1
com.github.twitch4j	twitch4j-graphql	1.2.1		3f23312ab8527ff5b3bc52c622354795d294d80e
com.github.twitch4j	twitch4j-graphql	1.2.1	shaded	603fc2d9f9f82c6d8367b4e015efa14263570606
com.github.twitch4j	twitch4j-graphql	1.20.0		ab94185ade3ec30ee2da26d6d1b76549bd554b46
com.github.twitch4j	twitch4j-graphql	1.21.0		dcbfb9a44d5239c62b1d44d8163a1a3988f4484e
com.github.twitch4j	twitch4j-graphql	1.22.0		161ceb0256968e47cc181ea6574f45c5656ce5e7
com.github.twitch4j	twitch4j-graphql	1.23.0		07c1bec05a6d465059adffd38758f7c920cf6769
com.github.twitch4j	twitch4j-graphql	1.24.0		d1ab98f03485aed0897a066d7ca09210613005e0
com.github.twitch4j	twitch4j-graphql	1.3.0		1b48f09e6e5be8b2acc51be02a144c9fb312422b
com.github.twitch4j	twitch4j-graphql	1.3.0	shaded	5d2bf643edef04d89b10b743ca3e3e8b230d090f
com.github.twitch4j	twitch4j-graphql	1.3.1		a8a67f1d2a64f0970e78ea6f3af675dbc309466e
com.github.twitch4j	twitch4j-graphql	1.3.1	shaded	0054f4fbdc97e8d2fd2a243ecd96569c745e59d6
com.github.twitch4j	twitch4j-graphql	1.4.0		b83deb34a7055faf58526a76cda41409cd76487d
com.github.twitch4j	twitch4j-graphql	1.4.0	shaded	625a6cc862eac1ed98504848d67563c513444d61
com.github.twitch4j	twitch4j-graphql	1.5.0		621487b342afd5b458086eccddade4ceab380e99
com.github.twitch4j	twitch4j-graphql	1.5.0	shaded	58588ad9e50b8d01daee75bac46df200940c3a31
com.github.twitch4j	twitch4j-graphql	1.5.1		368b6b34ed35cd4e2d3410a0bd3e06d401d6b036
com.github.twitch4j	twitch4j-graphql	1.5.1	shaded	1e17eb275879d17957c96ec3260625c196b9a714
com.github.twitch4j	twitch4j-graphql	1.6.0		27472688d4a0fa684a0cbea5e21df1dcf625a7df
com.github.twitch4j	twitch4j-graphql	1.6.0	shaded	1d7c7980496c19a7fdc1b62ec096e11fe3764f45
com.github.twitch4j	twitch4j-graphql	1.7.0		79c8ba72a71e620891e57e8a9f4faa4a741782f7
com.github.twitch4j	twitch4j-graphql	1.7.0	shaded	c7058c609ca4edf5454c5b9ac8d81054cae87836
com.github.twitch4j	twitch4j-graphql	1.8.0		499d220fd428b278b5629c25c3d9c6926e5b74cf
com.github.twitch4j	twitch4j-graphql	1.8.0	shaded	58abf4908c73187877703c7dcc6551a9cb3c93c6
com.github.twitch4j	twitch4j-graphql	1.9.0		c7e4f9358d427d579c4acfcda9b316983f558642
com.github.twitch4j	twitch4j-graphql	1.9.0	shaded	a8b4b2deab7ed7e6bdf9f2cb8dec49ead3774948
com.github.vinhkhuc	lbfgs4j	0.1		9d9e493cd03dd2e7d712efec2d8099c3274cdb8a
com.github.vinhkhuc	lbfgs4j	0.2		e018f04a562ec20fe273b957eb4c18ad53e5dede
com.github.vinhkhuc	lbfgs4j	0.2.1		10c5078ba59f81db6b535af4ad0a8c3afb0bf1bd
com.google.cloud	google-cloud-os-login-bom	0.117.0-alpha		N/A
com.google.cloud	google-cloud-os-login-bom	0.117.1-alpha		N/A
com.google.cloud	google-cloud-os-login-bom	0.118.0		N/A
com.google.cloud	google-cloud-os-login-bom	0.118.1		N/A
com.google.cloud	google-cloud-os-login-bom	1.0.0		N/A
com.google.cloud	google-cloud-os-login-bom	1.0.1		N/A
com.google.cloud	google-cloud-os-login-bom	1.0.2		N/A
com.google.cloud	google-cloud-os-login-bom	1.1.0		N/A
com.google.cloud	google-cloud-os-login-bom	1.1.1		N/A
com.google.cloud	google-cloud-os-login-bom	1.1.2		N/A
com.google.cloud	google-cloud-os-login-bom	1.1.3		N/A
com.google.cloud	google-cloud-os-login-bom	1.1.4		N/A
com.google.cloud	google-cloud-os-login-bom	1.1.6		N/A
com.google.cloud	google-cloud-os-login-bom	1.1.7		N/A
com.google.cloud	google-cloud-os-login-bom	1.2.0		N/A
com.google.cloud	google-cloud-os-login-bom	1.2.1		N/A
com.google.cloud	google-cloud-os-login-bom	1.2.2		N/A
com.google.cloud	google-cloud-os-login-bom	1.2.3		N/A
com.google.cloud	google-cloud-os-login-bom	1.2.4		N/A
com.google.cloud	google-cloud-os-login-bom	1.2.5		N/A
com.google.cloud	google-cloud-os-login-bom	1.2.6		N/A
com.google.cloud	google-cloud-os-login-bom	1.3.0		N/A
com.google.cloud	google-cloud-os-login-bom	1.3.1		N/A
com.google.cloud	google-cloud-os-login-bom	2.0.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.0.1		N/A
com.google.cloud	google-cloud-os-login-bom	2.0.10		N/A
com.google.cloud	google-cloud-os-login-bom	2.0.11		N/A
com.google.cloud	google-cloud-os-login-bom	2.0.12		N/A
com.google.cloud	google-cloud-os-login-bom	2.0.13		N/A
com.google.cloud	google-cloud-os-login-bom	2.0.14		N/A
com.google.cloud	google-cloud-os-login-bom	2.0.15		N/A
com.google.cloud	google-cloud-os-login-bom	2.0.2		N/A
com.google.cloud	google-cloud-os-login-bom	2.0.3		N/A
com.google.cloud	google-cloud-os-login-bom	2.0.4		N/A
com.google.cloud	google-cloud-os-login-bom	2.0.5		N/A
com.google.cloud	google-cloud-os-login-bom	2.0.6		N/A
com.google.cloud	google-cloud-os-login-bom	2.0.7		N/A
com.google.cloud	google-cloud-os-login-bom	2.0.8		N/A
com.google.cloud	google-cloud-os-login-bom	2.0.9		N/A
com.google.cloud	google-cloud-os-login-bom	2.1.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.10.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.11.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.12.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.13.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.14.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.15.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.16.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.17.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.18.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.19.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.2.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.2.2		N/A
com.google.cloud	google-cloud-os-login-bom	2.2.3		N/A
com.google.cloud	google-cloud-os-login-bom	2.2.4		N/A
com.google.cloud	google-cloud-os-login-bom	2.2.5		N/A
com.google.cloud	google-cloud-os-login-bom	2.2.6		N/A
com.google.cloud	google-cloud-os-login-bom	2.2.7		N/A
com.google.cloud	google-cloud-os-login-bom	2.20.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.21.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.22.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.23.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.26.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.27.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.28.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.29.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.3.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.30.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.31.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.32.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.33.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.34.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.35.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.36.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.37.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.38.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.39.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.4.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.40.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.41.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.42.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.43.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.44.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.45.0		N/A
com.google.cloud	google-cloud-os-login-bom	2.46.0		N/A
