ch.unibas.cs.gravis	scalismo-hdf5-json_3	0.1-RC1		af8c87c15c27135a247bfad49b7bea35baadcb6f
uk.vitalcode	date-time-range-parser_2.10	0.0.4		99f5972271f955968397c59adcd05c6f4b90263e
uk.vitalcode	date-time-range-parser_2.10	0.0.5		b57a48a8af4be6fa711355384a74527cfdd22e71
za.co.absa.enceladus	examples	2.0.0		4ad3c65fa4eb6c21a978d38df0bc150a97d644f2
za.co.absa.enceladus	examples	2.1.0		51c66337603f742a44cc3c916343a0370ea3aab4
za.co.absa.enceladus	examples	2.10.0		fffd153db3b6e1825a43e8f248e021babcfa8946
za.co.absa.enceladus	examples	2.10.1		7cb069c624f7ca0948a6c5e006d1529650186075
za.co.absa.enceladus	examples	2.10.2		57fee4d12c4b0a0e6dcf5b77aca02f1b8bf639df
za.co.absa.enceladus	examples	2.11.0		193e0cfe9de4016ce371c9399bf87aadd63bc886
za.co.absa.enceladus	examples	2.12.0		05aa42a90de9082295ff216b0b1c71d690fc6753
za.co.absa.enceladus	examples	2.13.0		48f16abed921ade12a7a826114bc662177bc07c1
za.co.absa.enceladus	examples	2.14.0		e5614556123631a6698659faa4e9acd0433774da
za.co.absa.enceladus	examples	2.16.0		bdc6a3a68848c6d0394b3766a54fa4f786762b93
za.co.absa.enceladus	examples	2.17.0		4324fa4b92bdbd14189deb0c7dced32d55c20e64
za.co.absa.enceladus	examples	2.17.1		60c88a403f7e0d732f24f6cf3b69c96c11cbdfb7
za.co.absa.enceladus	examples	2.18.0		1c46b9f2ced714409970da57dc40ebaae8457c01
za.co.absa.enceladus	examples	2.18.1		d1fb91dc350aa0844c5857c8b91b7ddf9c1ba260
za.co.absa.enceladus	examples	2.19.0		20a36426a0c2bfcc2c96868877d79a73d52e8610
za.co.absa.enceladus	examples	2.2.0		7ff01d951e845dd6e714c28f0cde5eab821c24fb
za.co.absa.enceladus	examples	2.20.0		f74a8551e8d718b58b5493b22ad59b7d0c6e41d4
za.co.absa.enceladus	examples	2.20.1		11f4aaf8532645cc004ca9549f614389e9bbb690
za.co.absa.enceladus	examples	2.20.2		8d3654d87441cceabaaeecb710980d911e0b66c2
za.co.absa.enceladus	examples	2.21.0		c6c6b904c90658b62e1ea1b1bbb7fbc9817a0efe
za.co.absa.enceladus	examples	2.21.1		fbbc478fe2d691ff271cfc8d9744b2c01677420d
za.co.absa.enceladus	examples	2.21.2		8b769f3f99a9ca978d9ae38c368b57b9be0d448e
za.co.absa.enceladus	examples	2.22.0		7ebd2a60046fc404fd74118bc21193c34d08ce61
za.co.absa.enceladus	examples	2.22.1		d209b0d77e2cfd11a2b2b229c5c9417f63ce8908
za.co.absa.enceladus	examples	2.22.2		2331446f6ed1350bf1b54cbe96d1d4599e19c2f0
za.co.absa.enceladus	examples	2.23.0		ecc029c2f8b62e04077c5b359877a1d347aed817
za.co.absa.enceladus	examples	2.24.0		15058b40afeaa3a0c3788e00587d897b9a847a8d
za.co.absa.enceladus	examples	2.25.0		e188f694d31f86305e8a83984696d57077f155b8
za.co.absa.enceladus	examples	2.25.1		e48cfd90e302a12b724bdcca8b460d9686b7cb2d
za.co.absa.enceladus	examples	2.25.2		0abb0315cd038c4b35226e7db1309c9c32147b99
za.co.absa.enceladus	examples	2.25.3		765b012afb628a2588589add22b4e394f532d4b4
za.co.absa.enceladus	examples	2.26.0		c71930cb7dbf8c25b045ece96e424246d0d7b40a
za.co.absa.enceladus	examples	2.26.1		e7a95cdeb3d197c98438671189a32d2c23c38f19
za.co.absa.enceladus	examples	2.26.2		ca9a985ffa61b144daecadc4ae80a6fae6be8639
za.co.absa.enceladus	examples	2.27.0		afee176fa236dfd144f26164bbf6f819d7006d72
za.co.absa.enceladus	examples	2.27.1		aa4de4963d087433d24c460dce534ba9829fd98c
za.co.absa.enceladus	examples	2.27.2		dd5f8b1b6167f1d77b743da0694079c239904af1
za.co.absa.enceladus	examples	2.27.3		3d3037eddf0de69cd8c03e343810a5c66ab0ae88
za.co.absa.enceladus	examples	2.27.4		3cc25912a6c357aba71640d55a931df66b52b3ac
za.co.absa.enceladus	examples	2.3.0		25f723a20beafbea772c7bd10f781e9fd5c62ebc
za.co.absa.enceladus	examples	2.3.1		0df831eca1a7806a02aad6918dac2da0d2022765
za.co.absa.enceladus	examples	2.4.0		1c1072357f5dca7327fe7307b57f8eb7e4dbc73f
za.co.absa.enceladus	examples	2.5.0		ef2ae8181904e20527dd44fbc3dd5dc3326fd384
za.co.absa.enceladus	examples	2.6.0		0d7b5af5e49ef12ecc910829ea98ff5060958114
za.co.absa.enceladus	examples	2.7.0		3d122152499f8d9d56b6dcf272f76f0e6fd25ffc
za.co.absa.enceladus	examples	2.8.0		f252180414e8ac118939daa04edf567b50b108bf
za.co.absa.enceladus	examples	2.9.0		c5866be49e07869cad9c3d80dbe8bad4fc30393f
