beehive	wsdltypes-beehive	1.0-alpha		23970df0566ac7e69e2ec6fc711dd74fd4595b1b
io.scalajs.npm	tough-cookie_sjs0.6_2.11	2.3.2-3		b38db47689bc08488f21e55a8f4ab7e382f97738
io.scalajs.npm	tough-cookie_sjs0.6_2.11	2.3.2-4		eeccd7a3062a843dd45f9b325a5eaf8d5f6a782c
me.jclang	lcmybatisgeneratorplugins	1.0.0		c047f0f1e2734d28259f59e4daa3611db3271d43
me.nathanfallet.myappsandroid	myappsandroidcompose	1.1.5		N/A
me.nathanfallet.myappsandroid	myappsandroidcompose	1.1.6		N/A
net.exoego	aws-sdk-scalajs-facade-rdsdataservice_sjs1_2.12	0.29.0-v2.624.0		d0ea00f82d9b62f3c61ab905f544ecb410835075
net.exoego	aws-sdk-scalajs-facade-rdsdataservice_sjs1_2.12	0.30.0-v2.715.0		cfce7b69b1e11c6e003f5efbbaf6d775e8fa0fe9
net.exoego	aws-sdk-scalajs-facade-rdsdataservice_sjs1_2.12	0.31.0-v2.731.0		9f39ac610b981f75a7a04ea55443c1f6a986d792
net.exoego	aws-sdk-scalajs-facade-rdsdataservice_sjs1_2.12	0.32.0-v2.798.0		cc48fadd338b98952aaa1d4aee9b3b70e72cbb1b
net.exoego	aws-sdk-scalajs-facade-rdsdataservice_sjs1_2.12	0.33.0-v2.892.0		ab05b350e9ffe836171298c92d98e80fc54b1cc7
net.seesharpsoft.spring	sharping-multipart-boot-example	0.6.0		551fb815c96c2ec360ffd4fec7a307b9cebc630a
net.seesharpsoft.spring	sharping-multipart-boot-example	0.7.0		dee62aa9b345d79c75844c9cefad3223d190978a
net.seesharpsoft.spring	sharping-multipart-boot-example	0.7.1		18e2faab3609fe8bfdabab6e56495a406df2f94f
net.seesharpsoft.spring	sharping-multipart-boot-example	0.8.0		09485a6564bd2ec9957d537d1bd9a401270056c9
net.sf.jnrpe	jnrpe-plugins-osgi	2.0.3		0727dfbbe29179ab44b8d121c53ebf9c5f311836
net.sf.jnrpe	jnrpe-plugins-osgi	2.0.4		6450eb764aaebea5e268d159250fe384c196eecd
net.sf.jnrpe	jnrpe-plugins-osgi	2.0.5		041324110671824a6e6477abc6b29984d0509a58
network.oxalis	oxalis-extension-testbed	5.0.0		a89c679fe60baaab09101eaf4cc1d0d7a541b3d8
network.oxalis	oxalis-extension-testbed	5.0.0-RC3		70069339912ef453a1107de06fd53563d678b41a
network.oxalis	oxalis-extension-testbed	5.0.0-RC4		225a811a762599ad0b46146098e8978be53132a1
network.oxalis	oxalis-extension-testbed	5.0.0.RC1		8ca11d3deab056328c66e8616de3a6c67bbf855e
network.oxalis	oxalis-extension-testbed	5.0.1		93b313b60dc04b842613a0a53d3391dc1d0c89d6
network.oxalis	oxalis-extension-testbed	5.0.2		2b886d8c9c37e1c4741faa6820878eb4763fd8f7
network.oxalis	oxalis-extension-testbed	5.0.3		b53e0e79ba3eb2c178ffac72d123fd10cf5386f4
network.oxalis	oxalis-extension-testbed	5.0.5		f95d54377d466230e3448e7ad698e3ae05083fb8
network.oxalis	oxalis-extension-testbed	5.0.6		21770931d76d491e1b3e37038a3641145489436b
network.oxalis	oxalis-extension-testbed	5.0.7		bfa8d476b7ea2576c393fa80d43c406d3fc02343
network.oxalis	oxalis-extension-testbed	5.0.8		6924d1a3b74606a0ed331490bb1808b0996ad2b6
network.oxalis	oxalis-extension-testbed	5.1.0		bd285594a682afb2d6ee72d9d0f37583f8512ec9
network.oxalis	oxalis-extension-testbed	5.2.0		e0546784803bf6af23008484da0bdadd3f0e8495
network.oxalis	oxalis-extension-testbed	5.3.0		d509e8ab0ceaa23d2d60d05f3a3a844980059247
network.oxalis	oxalis-extension-testbed	5.4.0		b77cecc64392ff9aa4a04754f8398d14e1771a36
network.oxalis	oxalis-extension-testbed	5.5.0		79e05216720d215879a6ea6d50279483139a996c
network.oxalis	oxalis-extension-testbed	6.0.0		2c60e96d4c3df1977616e9bbc7ffc361e2faa100
network.oxalis	oxalis-extension-testbed	6.0.0-RC2		8cd82e80fd8e27d5819d6f35b126c8de48e2c739
network.oxalis	oxalis-extension-testbed	6.0.0-RC3		eb1be9d97583abc77f81c605f760b53a7f95eec7
network.oxalis	oxalis-extension-testbed	6.0.0.RC1		0ee1743e70cbd6f7fea9756f4af89000d3e2ac46
network.oxalis	oxalis-extension-testbed	6.1.1		0d979c56cb29d23a2b025416e869d15bc5460ebe
network.oxalis	oxalis-extension-testbed	6.2.0		75b8b16e526f3179f950b2d2f70534fa660f293a
network.oxalis	oxalis-extension-testbed	6.3.0		f3446e67c0d260e230a2c7abd2a47467b6cf9f68
network.oxalis	oxalis-extension-testbed	6.4.0		24977282905117ee17460d58e68509c9ef87fac5
network.oxalis	oxalis-extension-testbed	6.5.0		30da6dbe79bfd8f6fbd55f7aab60a3b17f43eb05
network.oxalis	oxalis-extension-testbed	6.6.0		fc76941538d10cf9d94ae698968a17056ea37d03
network.oxalis	oxalis-extension-testbed	6.7.0		7365be76e67f2b82d17bea1f6bfacadecf36a374
network.oxalis	oxalis-extension-testbed	6.8.0-RC1		5bfec1b9c031bf23b9efe42d36bbfd95ae7cd722
network.oxalis	oxalis-extension-testbed	6.8.0-RC3		ba5541874f6838cc0a0cc1c390ce9f1c4ae4c113
network.oxalis	oxalis-extension-testbed	7.0.0		5b2bf033c033e0650c02cd50b93d4356c985ff13
network.oxalis	oxalis-extension-testbed	7.0.0-RC1		1565e016067df5c6736dfc3afe17c20f6070a1bc
network.oxalis	oxalis-extension-testbed	7.0.0-alpha		0e0bc0db9f9451f872f26563eced01bf0433d2ef
network.oxalis	oxalis-extension-testbed	7.0.0-beta		fd621a2520dbbfbdb38c72e3a0ff36321cbb39ce
network.oxalis	oxalis-extension-testbed	7.1.0-RC1		89dadf39fd356f22133d067437b379975dc61134
org.activiti	activiti-dmn-json-converter	6.0.0		3b9feca7cfb9ddb6f9b6855a609af1dcd49aa96c
org.activiti	activiti-dmn-json-converter	6.0.0.Beta3		3c368565bcf6514eb3d5f8c511ade72615312605
org.activiti	activiti-dmn-json-converter	6.0.0.Beta4		d16b4c80e75288c622790e43546a292e734c9777
org.activiti	activiti-dmn-json-converter	6.0.0.RC1		f2f8a5ea725a7f88646065b75f3fedc2efa5aff3
org.androidaudioplugin	compose-audio-controls-midi-jvm	0.2.0		f768e87d155aa3050af31096d646720d6c89166a
org.androidaudioplugin	compose-audio-controls-midi-jvm	0.3.0		0bc5c72440fc31233193f736848f3acadbd5f66c
org.androidaudioplugin	compose-audio-controls-midi-jvm	0.3.1		324d1eeb158d00f9c6f23820c58307de44950599
org.androidaudioplugin	compose-audio-controls-midi-jvm	0.4.0		eac50ff6bc53ded016b71d3c31167a42243f8622
org.androidaudioplugin	compose-audio-controls-midi-jvm	0.4.1		2bd6de96abda6d08dcfc8e0062081db6544b2fb3
org.androidaudioplugin	compose-audio-controls-midi-jvm	0.4.3		fa25e18c3e4df04826098106b4e0dfbac4ee540d
org.androidaudioplugin	compose-audio-controls-midi-jvm	0.5.1		69aff67d4844bae1a89aad68acde31b252f6274c
org.androidaudioplugin	compose-audio-controls-midi-jvm	0.6.0		9e052cc6107ee0c94a68140abd2129ed4103d58f
org.androidaudioplugin	compose-audio-controls-midi-jvm	0.6.1		644e765ef5308457dd8e20a80f7889b248c1bebe
org.androidaudioplugin	compose-audio-controls-midi-jvm	0.6.2		e795d4792af398f6260f05841d436f42db8aa248
org.androidaudioplugin	compose-audio-controls-midi-jvm	0.6.3		fc9812f15030982069e6b3abc008c91515b0c64a
org.androidaudioplugin	compose-audio-controls-midi-jvm	0.7.0		8a11029b2f6190651441845d81eafae8af41d4d7
org.apache.camel.kafkaconnector	camel-azure-storage-queue-sink-kafka-connector	1.0.0		2f359511de2b7410d4608520fc9b461870d11fd7
org.apache.camel.kafkaconnector	camel-azure-storage-queue-sink-kafka-connector	3.18.1		fad0ba1389b0ea0e052a8df21e2bbe57887c440c
org.apache.camel.kafkaconnector	camel-azure-storage-queue-sink-kafka-connector	3.18.2		a24f053535228ebf72f1180b2d540a3b573ccb6b
org.apache.camel.kafkaconnector	camel-azure-storage-queue-sink-kafka-connector	3.19.0		9c404755bd84173dbf10bdfec8cba1481239e614
org.apache.camel.kafkaconnector	camel-azure-storage-queue-sink-kafka-connector	3.20.0		d82107184ba712f25a52449552471c77b1398239
org.apache.camel.kafkaconnector	camel-azure-storage-queue-sink-kafka-connector	3.20.3		ac67020bbbb08a18eb728ab3cd3f2b12b075100f
org.apache.camel.kafkaconnector	camel-azure-storage-queue-sink-kafka-connector	3.20.6		50dcca1ee604ac72b07a8ccd8001416e89f224c8
org.apache.camel.kafkaconnector	camel-azure-storage-queue-sink-kafka-connector	3.21.0		c88326b8a3a36e6dc5ef0af81d50468005f952d6
org.apache.camel.kafkaconnector	camel-azure-storage-queue-sink-kafka-connector	4.0.0		156a246ca2a60c64b2c5845c04c8a3a8d1eaae04
org.apache.camel.kafkaconnector	camel-azure-storage-queue-sink-kafka-connector	4.0.3		573b69608e56f4551d021beeaf8698fb1ecb4e8f
org.apache.camel.kafkaconnector	camel-azure-storage-queue-sink-kafka-connector	4.10.2		e4f3e1d56dde38febf4b9c36fa1613dcd0d0e68a
org.apache.camel.kafkaconnector	camel-azure-storage-queue-sink-kafka-connector	4.10.3		2af71f33fdede1c0a292326169a51032c87c10c4
org.apache.camel.kafkaconnector	camel-azure-storage-queue-sink-kafka-connector	4.11.0		ce4fd9695f3907029822e87c7be4fbfb9f80ae52
org.apache.camel.kafkaconnector	camel-azure-storage-queue-sink-kafka-connector	4.4.2		3b389ca0278ea9d02688d7d2fda8d711dce4e334
org.apache.camel.kafkaconnector	camel-azure-storage-queue-sink-kafka-connector	4.4.3		00095c4e165b35d1362cbdd217b70cc5cdf31f4f
org.apache.camel.kafkaconnector	camel-azure-storage-queue-sink-kafka-connector	4.8.0		d865c5fe1d91a4ef91d740cc2d5650c494bc4d04
org.apache.camel.kafkaconnector	camel-azure-storage-queue-sink-kafka-connector	4.8.3		8261b2cc1238307dcaf5c5878679642f4810f3f6
org.apache.camel.kafkaconnector	camel-azure-storage-queue-sink-kafka-connector	4.8.5		9d37930ec522049decbb3474296e1461310e94c4
org.apache.griffin	service	0.1.5-incubating		352a44685273e245a5853d8c15662f665bd3afee
org.apache.griffin	service	0.1.6-incubating		687429b601b59121f1abea863ff8662acb8a2c0e
org.apache.griffin	service	0.2.0-incubating		56039d894fa0e3aceb89941a6698755bf9660ef6
org.apache.griffin	service	0.3.0-incubating		77feb993443e68369cb75de30646954a9f6f2413
org.apache.griffin	service	0.4.0		85af8d3a64e9848f62be3b3e81485c60334cca56
org.apache.griffin	service	0.5.0		6e145a04d32f0b426dea8c6789879a4838fc3795
org.apache.griffin	service	0.5.0	lib	f585058573ed12d5aa11cb51d349597014ecef53
org.apache.griffin	service	0.6.0		d65afc7fd780c3a63f78891926d699a6b443b11d
org.apache.griffin	service	0.6.0	lib	be43425c976cff4feed13bbfdd04ea0c2098ba92
org.apache.linkis	linkis-scheduler	1.0.3		7d43274b2ea9300e7847396076100b14c0f68006
org.apache.linkis	linkis-scheduler	1.1.0		4c989f0aee08c4dde6a642f14cecd5605683aa20
org.apache.linkis	linkis-scheduler	1.1.1		624afc24b6ef82ddfd0dd47912ae58a28591c7ed
org.apache.linkis	linkis-scheduler	1.1.2		7983453e4fe548e805385d07bab114a9a1bd9b4d
org.apache.linkis	linkis-scheduler	1.1.3		ae6887ea9543f9b48a78cddbdc2a390b9cde49bc
org.apache.linkis	linkis-scheduler	1.2.0		2c77e740c7245049679e737e2c20d95bc368b414
org.apache.linkis	linkis-scheduler	1.3.0		8a7d45c9dbdf4e9308b3f7b2ff6773afd65f2ab6
org.apache.linkis	linkis-scheduler	1.3.1		c41e7befeb51c52f4ce461027b041cea0e31b47e
org.apache.linkis	linkis-scheduler	1.3.2		d0385ca2184b0ade636cd3e45b32d02e05171302
org.apache.linkis	linkis-scheduler	1.4.0		bc140e707312f84be79c4452e94209011c14a379
org.apache.linkis	linkis-scheduler	1.5.0		4a2fc740f554cab896bd2f8963c2ba88245c5370
org.apache.linkis	linkis-scheduler	1.6.0		c6e55e565d14d62ae251c109ecde6eccd11990b2
org.apache.linkis	linkis-scheduler	1.7.0		c927fb8417e4c3f80b7e490faeb94f1162773bbb
org.apache.servicemix.bundles	org.apache.servicemix.bundles.jdo2-api	2.0_1		8939bc2c0e7c4f3bba1d7e83a0c13df7cead5be1
org.apache.servicemix.bundles	org.apache.servicemix.bundles.jdo2-api	2.0_2		e3449b7adc0da1ee3e713a241fcc914ec7cb5c8e
org.apache.servicemix.bundles	org.apache.servicemix.bundles.jdo2-api	2.2_1		1ecc634e05420c7fe24acc2ea6db610a62594b86
org.apache.struts	struts2-spring-plugin	2.0.11		e06504fe78412cf8321f92d2368f847af424f2c6
org.apache.struts	struts2-spring-plugin	2.0.11.1		678af36592c0f8e058e23e2efa522973ce567ef3
org.apache.struts	struts2-spring-plugin	2.0.11.2		c3a8711b3f82035b92d8936af917050465f978d3
org.apache.struts	struts2-spring-plugin	2.0.12		04671fe30ce3379f3f7fb74d32ae01d995d6e860
org.apache.struts	struts2-spring-plugin	2.0.14		67b58b9639af9db5fdeaf55bd194b58f1549b67f
org.apache.struts	struts2-spring-plugin	2.0.5		c9953769c553e8fc3507996f406db3ffa6e07c09
org.apache.struts	struts2-spring-plugin	2.0.6		d1210a7caa244ba7e5550a9e61f0df2734ef3063
org.apache.struts	struts2-spring-plugin	2.0.8		16df88f9a824ad35125b77512a203db0b13d2c10
org.apache.struts	struts2-spring-plugin	2.0.9		d38e122e5f6ea6b5d09da059f8ba3412ca1dda27
org.apache.struts	struts2-spring-plugin	2.1.2		2543698ce3368bc758c0b07dced655e0bf289d5b
org.apache.struts	struts2-spring-plugin	2.1.6		47e11803e26c7d04c07bb6e2ae2fe4b1063c2331
org.apache.struts	struts2-spring-plugin	2.1.8		1ef1d5ac4b3460613798730ec04084b6d1410c9a
org.apache.struts	struts2-spring-plugin	2.1.8.1		cdec46a78bda705f53459c9e34b955f43d8abf61
org.apache.struts	struts2-spring-plugin	2.2.1		bd97bae9d5787c6186358da9edff72fbe5525985
org.apache.struts	struts2-spring-plugin	2.2.1.1		6f6adfe2864eb4d0a5f0180a8950f644783e96c5
org.apache.struts	struts2-spring-plugin	2.2.3		834182e13514d2c5cc4f2a16d77181e8c85b9f51
org.apache.struts	struts2-spring-plugin	2.2.3.1		26f01f62b7a692f293de2b8a01a50617f6886699
org.apache.struts	struts2-spring-plugin	2.3.1		9ee3e514dab2b24ac97ab3aca9b00e76a35c19b3
org.apache.struts	struts2-spring-plugin	2.3.1.1		be446576e80e1a94421c65946089bc7636def2d2
org.apache.struts	struts2-spring-plugin	2.3.1.2		b9ed156cf2f33cb305d653c1ef445af6fd568867
org.apache.struts	struts2-spring-plugin	2.3.12		206e3a00a581181e16c7893cb12695bf487f521d
org.apache.struts	struts2-spring-plugin	2.3.14		17e70665c4fd06ad0d2a07a3442b636dd945f787
org.apache.struts	struts2-spring-plugin	2.3.14.1		2ed5634de3db236edd183cc88508060c67ecaf8e
org.apache.struts	struts2-spring-plugin	2.3.14.2		a7f7f4044083a78dea0f678f84d663a10a8ef15c
org.apache.struts	struts2-spring-plugin	2.3.14.3		1e8d8f770a4a37300fe9b7487afcd0b45c1f4034
org.apache.struts	struts2-spring-plugin	2.3.15		9614844436b05a88ab1730cfddc83dde2f77cd07
org.apache.struts	struts2-spring-plugin	2.3.15.1		f8ae1a703df44e11fa2d4876891ecfbeac808329
org.apache.struts	struts2-spring-plugin	2.3.15.2		ab57c02be585aefcc5523af4641133c2393ebad2
org.apache.struts	struts2-spring-plugin	2.3.15.3		cbae96285595ec7ab77d20cc0cad43a1b523579a
org.apache.struts	struts2-spring-plugin	2.3.16		b2947da3d335de782e7051cdb47123c3fee5780d
org.apache.struts	struts2-spring-plugin	2.3.16.1		4a49a53d99f23ab8e15d5fb67d052ceaa2752cc2
org.apache.struts	struts2-spring-plugin	2.3.16.2		535cbdf14d4ca970ef324b54881b3f1a023e74f1
org.apache.struts	struts2-spring-plugin	2.3.16.3		82c49cf0ea846f1b6916aeebf3969291cd73020f
org.apache.struts	struts2-spring-plugin	2.3.20		6567c1dffbd5409dcd4f19ca41e7408c9013d225
org.apache.struts	struts2-spring-plugin	2.3.20.1		1eebde15a8c443f8375bac8963118e52b291928a
org.apache.struts	struts2-spring-plugin	2.3.20.3		d3c37dfc2e5e1418727ee09a0f56d52ad15ac059
org.apache.struts	struts2-spring-plugin	2.3.24		e207c8081358149269961780b3186baa9ad28dbc
org.apache.struts	struts2-spring-plugin	2.3.24.1		92ccb990485d6f66a35c99519cc146b3481e19ab
org.apache.struts	struts2-spring-plugin	2.3.24.3		67a476189c4a67a031be691a1f4d39d6822a867c
org.apache.struts	struts2-spring-plugin	2.3.28		4060b9b5efc000e05aabd4f421210aba844a1776
org.apache.struts	struts2-spring-plugin	2.3.28.1		15d2c0a567ecae64cece886eed8fdf124598445e
org.apache.struts	struts2-spring-plugin	2.3.29		81f85c7c1224a49a0e032b063a054916de0fd78f
org.apache.struts	struts2-spring-plugin	2.3.3		f5e09c7bb3ff3332abe00a0df7f1f184ba0f84e8
org.apache.struts	struts2-spring-plugin	2.3.30		a316199a7c2d90cc22cfadae0a55091cddf595b4
org.apache.struts	struts2-spring-plugin	2.3.31		1db26b4f78e2fc4477a695db0d6b53f7491463b5
org.apache.struts	struts2-spring-plugin	2.3.32		68917907999359f5aaa70705f41c225d1b66ef4f
org.apache.struts	struts2-spring-plugin	2.3.33		0f6f150ef21b4c861bf5bdb4c5bd69ccb63fef7a
org.apache.struts	struts2-spring-plugin	2.3.34		ab5d91292e557b757bdcc5ff0787bcfdfa1d0697
org.apache.struts	struts2-spring-plugin	2.3.35		bca54f15f6f2752e750b7ac59a0b0b0fbdb6a8ac
org.apache.struts	struts2-spring-plugin	2.3.36		12d6fd0357aca4bd98fef97cf6353808451f7385
org.apache.struts	struts2-spring-plugin	2.3.37		1068bf6115eb9d16bfc33321dd814f95ac1ed994
org.apache.struts	struts2-spring-plugin	2.3.4		6be505cf1313fe945f5f005c6599fafcd747539b
org.apache.struts	struts2-spring-plugin	2.3.4.1		5626238fd3d4cd4ffcb39d6418060bbc68799669
org.apache.struts	struts2-spring-plugin	2.3.7		09cbf20b27210d872d651bcda927329bb5966273
org.apache.struts	struts2-spring-plugin	2.3.8		fd340c1c9c9d3e732b6cc45928b08584cb61e781
org.apache.struts	struts2-spring-plugin	2.5		4f25d5cf5f7fc79cb1a9957b446e1201695b79ff
org.apache.struts	struts2-spring-plugin	2.5-BETA1		045954b1be072d47695b15176ceed6134eccaec1
org.apache.struts	struts2-spring-plugin	2.5-BETA2		64ab089bf0d6e62ed8d52906dda405cbf8d3b6d5
org.apache.struts	struts2-spring-plugin	2.5-BETA3		20ae55cc73c1e089f9c15a88e0d0ca0010c85acc
org.apache.struts	struts2-spring-plugin	2.5.1		c74dd8af4ffdded829d53a2b356960bffb389235
org.apache.struts	struts2-spring-plugin	2.5.10		dfea03d97484ed5854f6d23bbf3fa60ef2b6c2f3
org.apache.struts	struts2-spring-plugin	2.5.10.1		ed4c4dd249ec12c9e3d8973fc4a602403ec5426d
org.apache.struts	struts2-spring-plugin	2.5.12		a469cd6dbf59aa71e7b32ffaa73e20d30528cc4e
org.apache.struts	struts2-spring-plugin	2.5.13		5206d0221cbf91ec0cc354c5c6fbf2824a298aeb
org.apache.struts	struts2-spring-plugin	2.5.14		753c7f211cfbfa468c9a88b8c222b34c12253783
org.apache.struts	struts2-spring-plugin	2.5.14.1		8aefe0ede3c6a0a0a890db7c3cf2e69299bdc098
org.apache.struts	struts2-spring-plugin	2.5.16		aeeb6588ceb84e5eb31a61ad5e6d609272898b47
org.apache.struts	struts2-spring-plugin	2.5.17		0087bb83a59c75fad097489f1a75fd22e5ba582e
org.apache.struts	struts2-spring-plugin	2.5.18		a2a8893a3dd27bae5331d2e8a3f93c1005e7bb50
org.apache.struts	struts2-spring-plugin	2.5.2		441103b76048f1fa297495baa01967b62f51647b
org.apache.struts	struts2-spring-plugin	2.5.20		3ded07aff3cf3417057a943dab295c3bbc569d60
org.apache.struts	struts2-spring-plugin	2.5.22		4d43797d5ba1914606c590c0ab0ab06a6619889c
org.apache.struts	struts2-spring-plugin	2.5.25		a51a528bc17729226c2c01eeab2cce9a148c79ad
org.apache.struts	struts2-spring-plugin	2.5.26		1a2458876898853bab4d810024f0e41411c0c112
org.apache.struts	struts2-spring-plugin	2.5.27		e7523c484c5495f3d1b7f01bcf9f1b0e66fa2fd0
org.apache.struts	struts2-spring-plugin	2.5.28		51ac390538168481ce88431f5e657d9fac6f106a
org.apache.struts	struts2-spring-plugin	2.5.28.1		c90f16fb857174e008cd9bf99ba020003fe114ac
org.apache.struts	struts2-spring-plugin	2.5.28.2		466fa2a5a8c51a2d9deda6bb1cc6b018cfbc1149
org.apache.struts	struts2-spring-plugin	2.5.28.3		bff1c94e368ba7740d6579cd1c1c81f55c5efc17
org.apache.struts	struts2-spring-plugin	2.5.29		915371ef1f1391effc5cc9e2ec8aeb6ae5b4bdfa
org.apache.struts	struts2-spring-plugin	2.5.30		db956e735e6f7f8edfb8a1e5bc903c4749a4e5cd
org.apache.struts	struts2-spring-plugin	2.5.31		a65da4be5e2e1e18e661d8086cadb9f190381306
org.apache.struts	struts2-spring-plugin	2.5.32		daf2cd0eb7ba60c0f119d8457ceaf2eea35f097c
org.apache.struts	struts2-spring-plugin	2.5.33		3a34c77bfe59f5a4c69578e76b015d2184821baa
org.apache.struts	struts2-spring-plugin	2.5.5		3beb6395bd6f6a2194c826329552bfd379250dcc
org.apache.struts	struts2-spring-plugin	2.5.8		fbda796071f195edbb7f70ab8436c92725cb7886
org.apache.struts	struts2-spring-plugin	6.0.0		c59ff3355e29313f1a4740acb3cc769e659cb544
org.apache.struts	struts2-spring-plugin	6.0.3		a4bcc73495841259fa8b970fdfad9979070ffdbf
org.apache.struts	struts2-spring-plugin	6.1.1		17958bd9fcc77df6270e8136029c18a4ad5dfd26
org.apache.struts	struts2-spring-plugin	6.1.2		d9306c62ee1b1a2061c65ab16941a9caba926a2d
org.apache.struts	struts2-spring-plugin	6.1.2.1		aad751feafcbb62d720a3861dec0077059c6447a
org.apache.struts	struts2-spring-plugin	6.1.2.2		a676ea93b3dc6786813e6ff274c4211fa0e7b84c
org.apache.struts	struts2-spring-plugin	6.2.0		fc816089c89a9e912af4cf92ccfc60611ea0dc4e
org.apache.struts	struts2-spring-plugin	6.3.0		4065b7b48deca57f77365f99d4c47f2f0167be79
org.apache.struts	struts2-spring-plugin	6.3.0.1		2778d70a6f2c793637c1af5f55854ab6e26e4c49
org.apache.struts	struts2-spring-plugin	6.3.0.2		38637c15433a907132c1debaf140b7f51b961e16
org.apache.struts	struts2-spring-plugin	6.4.0		7701884ce1971f233fa83b2012d73602945a495b
org.apache.struts	struts2-spring-plugin	6.6.0		90f9a76a9db0bef0315a292a96fcd579accc30b5
org.apache.struts	struts2-spring-plugin	6.6.1		d056bdb3684460bcf46b282485ef313dbbde839f
org.apache.struts	struts2-spring-plugin	6.7.0		0179555eea7fa48cebd06bc605cd1ad10dc100d0
org.apache.struts	struts2-spring-plugin	6.7.4		48d7a877da0294933ce8816a5554e47bde243353
org.apache.struts	struts2-spring-plugin	7.0.0		af72a026b0e75aed65b54b93bd13a27e269145b1
org.apache.struts	struts2-spring-plugin	7.0.3		39da8eeb3458905741ebf0d36c8f3a1a0f0ae8b3
org.appdapter	ext.bundle.apache_httpclient	1.1.3		13e316fdcc9cb3db03001aff847a3b0083f57666
org.appdapter	ext.bundle.apache_httpclient	1.1.4		97d3b3dfe67f4551cd88c59d4110664e8e2e0041
org.appdapter	ext.bundle.apache_httpclient	1.1.5		00ada2d924f701120a92c1130e30f9869838bafa
org.appdapter	ext.bundle.apache_httpclient	1.1.6		cb2c12ce4d602e1cd0adea01fd0c0935486d1abe
org.appdapter	ext.bundle.apache_httpclient	1.1.7		c47aec96aa44f527823f0c18aa7f5031088968f8
org.appdapter	ext.bundle.apache_httpclient	1.2.0		09c7a4dfdcc19e3c82f7af0e999a95b964980b5e
org.appdapter	ext.bundle.apache_httpclient	1.2.2		52b1e8c3f6fd005e4901cf06a4be179fb43b2174
org.appdapter	ext.bundle.apache_httpclient	1.2.3		d2830eadedd51d6890334c36ab11786a77b2e127
org.appdapter	ext.bundle.apache_httpclient	1.2.4		d4f9d7fd450edae91e399dd5c135e12d2b9ec3a2
org.camunda.bpm	camunda-engine-rest-jakarta	7.19.0		N/A
org.camunda.bpm	camunda-engine-rest-jakarta	7.19.0	classes	ecab5bc44a874c5648d48ebeb6215c4095d7f098
org.camunda.bpm	camunda-engine-rest-jakarta	7.19.0-alpha4		N/A
org.camunda.bpm	camunda-engine-rest-jakarta	7.19.0-alpha4	classes	db770a9ac718c46a968aa875ca7a55c3a587dc5a
org.camunda.bpm	camunda-engine-rest-jakarta	7.19.0-alpha5		N/A
org.camunda.bpm	camunda-engine-rest-jakarta	7.19.0-alpha5	classes	717b7e95e81649fefc44501b41b7afd4eaf3d563
org.camunda.bpm	camunda-engine-rest-jakarta	7.20.0		N/A
org.camunda.bpm	camunda-engine-rest-jakarta	7.20.0	classes	88e10f4e29e4cd3040741874e5d034cceccc95d1
org.camunda.bpm	camunda-engine-rest-jakarta	7.20.0-alpha1		N/A
org.camunda.bpm	camunda-engine-rest-jakarta	7.20.0-alpha1	classes	f3762f1cb7744242a5325724b4b6f902642b2a7c
org.camunda.bpm	camunda-engine-rest-jakarta	7.20.0-alpha2		N/A
org.camunda.bpm	camunda-engine-rest-jakarta	7.20.0-alpha2	classes	6a865e7ff32543a221d608ea2d22c88e2067fa5b
org.camunda.bpm	camunda-engine-rest-jakarta	7.20.0-alpha3		N/A
org.camunda.bpm	camunda-engine-rest-jakarta	7.20.0-alpha3	classes	2e7e40e455b76be9f4c0b77bc2c4da8db9096d62
org.camunda.bpm	camunda-engine-rest-jakarta	7.20.0-alpha4		N/A
org.camunda.bpm	camunda-engine-rest-jakarta	7.20.0-alpha4	classes	5f06f99aae6167d591076911624de795b82fc0ac
org.camunda.bpm	camunda-engine-rest-jakarta	7.20.0-alpha5		N/A
org.camunda.bpm	camunda-engine-rest-jakarta	7.20.0-alpha5	classes	9a75d30c295e24c3f3fde368bf97bc02c21bca84
org.camunda.bpm	camunda-engine-rest-jakarta	7.20.0-alpha6		N/A
org.camunda.bpm	camunda-engine-rest-jakarta	7.20.0-alpha6	classes	ba3c74aa4d86603fc91c17d957a9d075e730d468
org.camunda.bpm	camunda-engine-rest-jakarta	7.21.0		N/A
org.camunda.bpm	camunda-engine-rest-jakarta	7.21.0	classes	2bc80261d25285a654b78b311a94a9d395f4e148
org.camunda.bpm	camunda-engine-rest-jakarta	7.21.0-alpha1		N/A
org.camunda.bpm	camunda-engine-rest-jakarta	7.21.0-alpha1	classes	06a59f344a41bd9875534f463317e589764a0b3d
org.camunda.bpm	camunda-engine-rest-jakarta	7.21.0-alpha2		N/A
org.camunda.bpm	camunda-engine-rest-jakarta	7.21.0-alpha2	classes	2f9d3d45f2f3af90e0daed8cc896b6e511388003
org.camunda.bpm	camunda-engine-rest-jakarta	7.21.0-alpha3		N/A
org.camunda.bpm	camunda-engine-rest-jakarta	7.21.0-alpha3	classes	212d07530f251d8ced96410f7cc58bfe2fa73bec
org.camunda.bpm	camunda-engine-rest-jakarta	7.21.0-alpha4		N/A
org.camunda.bpm	camunda-engine-rest-jakarta	7.21.0-alpha4	classes	614e14ee09d1a9d8b79e39d5b14485b4a52e3313
org.camunda.bpm	camunda-engine-rest-jakarta	7.21.0-alpha5		N/A
