app.tulz	tuplez-full-light_3.0.0-RC3	0.3.6		e7c2528170335c8586ecf1cadcf8c41be682b2bc
com.thoughtworks.binding	fxml_2.10	11.8.1+5-5f480850		3c15a60489d86f1a4da4d88fd116ab354014d3b9
com.thoughtworks.binding	fxml_2.10	11.8.1+6-4a5e77c5		e459cc494019e0dd9536d0e4569bdfa828361baa
com.thoughtworks.binding	fxml_2.10	11.8.1+7-6724bd0e		574af5d1ca174935d93f798fb1d46092efbe3a29
com.thoughtworks.binding	fxml_2.10	11.8.1+8-5d117e8f		3c24d01b3259528de2e5d748eda7c26e2a497eed
com.thoughtworks.binding	fxml_2.10	11.8.1+9-047e7006		d0a86571dec32f82965b1f3a3b6395c7667df673
com.thoughtworks.binding	fxml_2.10	11.9.0		b0adff981c91b5c4bc627281899865a11f67e23a
com.thoughtworks.binding	fxml_2.10	11.9.0+18-0b3da6e1		0b17dc6eb08b2ccd010562cfc963a0f7c363e02a
com.thoughtworks.binding	fxml_2.10	11.9.0+2-4ca99b15		043fc99063e12ce4da46a752bad45ada71b670f6
com.thoughtworks.binding	fxml_2.10	11.9.0+24-7ffa2084		150b45a8766d7a8fb18b3bee8741f05ea7433d85
com.thoughtworks.binding	fxml_2.10	11.9.0+26-fc719083		ccb9d51fa846ecd6401fd399326edf8ec608d68e
com.thoughtworks.binding	fxml_2.10	11.9.0+27-3112f0a9		b81c3535dc81b095abdb55b8208bb14b4770ae13
com.thoughtworks.binding	fxml_2.10	11.9.0+28-e1f944a1		82f717fa6bf1db3731888ccb7f5b09b97b7fe102
com.thoughtworks.binding	fxml_2.10	11.9.0+3-cadac35f		957a8cbffeee06253f0aacb3a1ac31ef2a28d761
com.thoughtworks.binding	fxml_2.10	11.9.0+4-5657af78		ecf077882ecf9f5a37836796eab2410e26f0a799
com.thoughtworks.binding	fxml_2.10	11.9.0+50-7e241e07		3a548b2f9d8265c9033af4978179641d8bce8ec7
com.thoughtworks.binding	fxml_2.10	11.9.0+51-bff4ff98		f8b7b26e16c8715ef0f982c1fb494f5af1f72dc0
com.thoughtworks.binding	fxml_2.10	11.9.0+52-d383c820		e948b0cc59801470cb8806859573afb292c97c16
com.thoughtworks.binding	fxml_2.10	11.9.0+53-4dbabc69		7cc79c3462d81b32422529da41f83734fa2834b2
com.thoughtworks.binding	fxml_2.10	11.9.0+54-a2ea4ca7		b61d9dcc17af190eb632deef86f252a63e7e3fc3
com.thoughtworks.binding	fxml_2.10	11.9.0+55-546ffe2c		881c002b3a2c278e3d8b6609448fa26be24bbe4e
com.thoughtworks.binding	fxml_2.10	11.9.0+56-3af5a32a		d96d1c520f46884dc9db8d93ae4f5d5a1d51598c
com.thoughtworks.binding	fxml_2.10	11.9.0+6-b654b197		6f554d3fa72a978825bc651cdc29ef4e1369838b
com.typesafe.akka	akka-sample-camel-scala_2.11	2.3.10		N/A
com.typesafe.akka	akka-sample-camel-scala_2.11	2.3.11		N/A
com.typesafe.akka	akka-sample-camel-scala_2.11	2.3.12		N/A
com.typesafe.akka	akka-sample-camel-scala_2.11	2.3.13		N/A
com.typesafe.akka	akka-sample-camel-scala_2.11	2.3.14		N/A
com.typesafe.akka	akka-sample-camel-scala_2.11	2.3.15		N/A
com.typesafe.akka	akka-sample-camel-scala_2.11	2.3.16		N/A
com.typesafe.akka	akka-sample-camel-scala_2.11	2.3.7		N/A
com.typesafe.akka	akka-sample-camel-scala_2.11	2.3.8		N/A
com.typesafe.akka	akka-sample-camel-scala_2.11	2.3.9		N/A
de.alpharogroup	state	4.10.0		16d1b1fe5b18760b517918382cd77f0b48913dff
de.alpharogroup	state	4.11.0		6eaef4194e377c2f95e9fc173c97e202423f8a34
de.alpharogroup	state	4.12.0		e72db669754b317afbf68d61d4d14abb10ef207c
de.alpharogroup	state	4.14		35529343510b0c3bc2b90216cecb5f14771066e5
de.alpharogroup	state	4.9.0		0ae2cf56f1323e16851934b44e1b65bad3469bce
de.digitalcollections	iiif-image-model-impl	2.0.0		e427c6e3b27636f156b9ceb1f60b51f477a3534c
de.digitalcollections	iiif-image-model-impl	2.0.1		fd63873a287e49392171739cdba5d5ef50109e05
de.digitalcollections	iiif-image-model-impl	2.1.0		98109847f480e7de897fc2c59875dda7d50f4539
de.digitalcollections	iiif-image-model-impl	2.1.2		db8d2ae9bac9111776c228d300687f6ef86f0fd2
de.digitalcollections	iiif-image-model-impl	2.1.3		737b44e455868d5b08a617b071d2c44c27d37c0d
de.digitalcollections	iiif-image-model-impl	2.2.0		80d5934e5cee01811e32bee32bebfeacb36fcbff
de.digitalcollections	iiif-image-model-impl	2.2.1		ec77f12b02272c33fec3e6d5d4c5ebf9425b1ef5
de.digitalcollections	iiif-image-model-impl	2.2.2		59e4d91bbe0d524161a49c783d8f6676f3524e42
de.digitalcollections	iiif-image-model-impl	2.2.3		60018b8bc390960fd6c9c10ab5b4e2565c1e5e56
de.digitalcollections	iiif-image-model-impl	2.2.4		b49ac29ad5161761b3821ec19540e22efdbdafe0
de.digitalcollections	iiif-image-model-impl	2.2.5		c77c7e1e847fe2cb38c424087fcf8d267d29642c
de.digitalcollections	iiif-image-model-impl	2.2.6		fc8f00545214d939486507530ac15392f6aa0755
de.quantummaid.quantummaid.integrations	quantummaid-guice	1.0.1		c31e80ddf89b810e6b50e58afa041bff26fcb67f
de.quantummaid.quantummaid.integrations	quantummaid-guice	1.0.10		5dab2abbb2456dfa360692df1ed2ba021dc14681
de.quantummaid.quantummaid.integrations	quantummaid-guice	1.0.11		f27bc124c07df861a2eab8daa570ee367d5c82ec
de.quantummaid.quantummaid.integrations	quantummaid-guice	1.0.12		b449c6390e0e26047868286eeb8132a3b69331fd
de.quantummaid.quantummaid.integrations	quantummaid-guice	1.0.13		35510706cd08200ea7ec2c5ff18223d8c63d0601
de.quantummaid.quantummaid.integrations	quantummaid-guice	1.0.14		613e879ced4d3d455fe28d79ae986421ede6ccd2
de.quantummaid.quantummaid.integrations	quantummaid-guice	1.0.15		6d734d0152d582f8fc17343de72287cc03a68af1
de.quantummaid.quantummaid.integrations	quantummaid-guice	1.0.2		e57bc8bf7834553d59f19364533d721640c0dfcd
de.quantummaid.quantummaid.integrations	quantummaid-guice	1.0.3		d86f0fdce4bb08086af81ac8181e57354208bc25
de.quantummaid.quantummaid.integrations	quantummaid-guice	1.0.4		f9ac55f4c935f2b0143f919e71350188a3881fe4
de.quantummaid.quantummaid.integrations	quantummaid-guice	1.0.5		e6c8491792d807ba0fa3f935d9dc25d312263cb5
de.quantummaid.quantummaid.integrations	quantummaid-guice	1.0.6		c1749e50c86103e38411f67a4dc958759793bc7f
de.quantummaid.quantummaid.integrations	quantummaid-guice	1.0.7		d3cfb626ea08f3bdf43f9f5462fb8060a6ef25d8
de.quantummaid.quantummaid.integrations	quantummaid-guice	1.0.8		dfff2a65882b5f1a34817cc066680708b0a01f91
de.quantummaid.quantummaid.integrations	quantummaid-guice	1.0.9		5b3edffbdb7e3283621815c9613c440cc6ed31d5
dev.profunktor	console4cats_2.13	0.8.0		5cde1a1b010f035be234f1a279741593fc7d66e0
dev.profunktor	console4cats_2.13	0.8.0-M1		a392e6bde580652dcd2331fa7f3ee08340089887
dev.profunktor	console4cats_2.13	0.8.1		db00495592aeacf1591d93cf60f77adf9e37abfd
dev.teogor.xenoglot	android	1.0.0-alpha01		N/A
dev.youshallnotpass	java-inspections	0.9.0		36648c17a0b5bbe0fd641af38d0b2eda9623b3a5
dev.youshallnotpass	java-inspections	0.9.1		941e5deed5f4de048224bec714fe9ae6909e1a46
dev.youshallnotpass	java-inspections	0.9.2		7f873061e20c0dabc5f2ec292ded76a87a167be6
dev.youshallnotpass	java-inspections	0.9.3		9704dee36206015d5a0e9e6b0b83c5b2cb4cea66
dev.youshallnotpass	java-inspections	0.9.4		0c63571061ee7ab6a4fa8a9b03cdef04d1d1399f
dev.youshallnotpass	java-inspections	0.9.5		c72773813203773e47ea31a9458d25154aa1bf10
dev.zio	zio-interop-scalaz7x_sjs1_2.13	7.3.3.0		2cff16995896e6f82ef04950555f774f497ad514
info.knigoed.isbn	isbn-check	1.0		25278dbcf9c3379dd1b9ac00ebe9928d968b9610
info.knigoed.isbn	isbn-check	2.1.3		160aaaa10c952382258ebdcf9853960b04b386cb
io.buildo	toctoc-slick-mysql_2.13	0.3.1		3bfc47e7d1372283224fd6073b2f26aca49c6882
io.buildo	toctoc-slick-mysql_2.13	1.0.0		7e5d10d91bdfe4c6203083a960152c9774f14c2e
io.fluidsonic.json	fluid-json-basic-metadata	1.1.0		88ac810de943bc03d56c092fb7d2be2bdd149ed2
io.fluidsonic.json	fluid-json-basic-metadata	1.1.1		5fea59934395b3c2aa0206bf18ec91c32e74fc8a
io.fluidsonic.json	fluid-json-basic-metadata	1.1.1	all	b53bf5bba759e0b317023fec1029461c96d9b987
io.github.amitkma	kmpalette-bitmap-loader-js	unspecified		N/A
io.github.cozyloon.ezconfig	ezconfig	1.0		8ad596503cf6cc98d7714972f369de7e99128d04
io.github.cozyloon.ezconfig	ezconfig	1.1		1fd38db23bfa7ff0e30018fc1e994ee299536e41
io.github.cozyloon.ezconfig	ezconfig	2.0		024a0c8694b43c6c36939840509d69ad1fba1901
io.github.davidwhitlock.cs410J.original	airline	2021.0.0		bfd4532408bdf8cc63e8f26fb3ea9e984f7365ef
io.github.davidwhitlock.cs410J.original	airline	2021.1.0		3c033003bca661e82e892ff9504fb0afb829a2d7
io.github.davidwhitlock.cs410J.original	airline	2021.1.1		869428aff1df986376076cd4e02b45ba171c0fdc
io.github.davidwhitlock.cs410J.original	airline	2021.2.0		5afdcda55bae88f619b351680e3476cb7e4a4301
io.github.davidwhitlock.cs410J.original	airline	2021.3.0		ae40b97c05de6c623ff2bc0988e7762f1f74224b
io.github.davidwhitlock.cs410J.original	airline	2022.0.0		22721e3fbf433570844f2ad2cb833f0b1798cd0a
io.github.davidwhitlock.cs410J.original	airline	2022.2.0		257654ff8c7c9b50393c4c85f04340e256cf4b3d
io.github.davidwhitlock.cs410J.original	airline	2023.0.0		93b6e577ca2286599ffa498f05fa06e55d9299cb
io.github.davidwhitlock.cs410J.original	airline	2023.1.0		4cefc9a9f516824bfa186291659039443dedef82
io.github.davidwhitlock.cs410J.original	airline	2024.0.0		1a46e9f1bd69eedeecb5f063805021b3fbda9518
io.github.davidwhitlock.cs410J.original	airline	2024.0.1		51bd195dd4afea4760ea68e6d21ed2562882a3a8
io.github.dbmdz.metadata	metasvc-model	10.0.0		cc40efc843b43bfe5e102dd9fa3470f3e3dab503
io.github.dbmdz.metadata	metasvc-model	10.0.0-rc.1		923572d260a39c6d98c2e0391cf9728895bc1003
io.github.dbmdz.metadata	metasvc-model	11.0.0-rc.3		156bda251a09a7848e01b373a21e51040e8474ff
io.github.dbmdz.metadata	metasvc-model	11.0.0-rc.4		f2868272d209a20e201ebd0c2a6ef284f8ab0073
io.github.dbmdz.metadata	metasvc-model	11.0.0-rc.5		8711db45104f2b70bde9104d7cbdc69e61e4f68b
io.github.dbmdz.metadata	metasvc-model	9.0.0		e7366101dfd9de0704e655948a6f75d7ab909966
io.github.dbmdz.metadata	metasvc-model	9.1.0		e1f47b19da379c7f9f0141106579d26f5f7bec78
io.github.dbmdz.metadata	metasvc-model	9.1.0-RC1		130b20149d41ec6fcc99cb2a4acb63085d823539
io.github.dbmdz.metadata	metasvc-model	9.2.0		98616e38846d4542358c4147cbb490bc20622454
io.github.dbmdz.metadata	metasvc-model	9.2.0-RC2		610fb0db9988a4d08f4e146ac1ec682a0815ef35
io.github.dbmdz.metadata	metasvc-model	9.2.0-RC3		7452ec891b24c0b2d25c96a00358f57b659cfc1d
io.github.dbmdz.metadata	metasvc-model	9.2.0-RC4		5587411317c37f4b58be092a263c70e9aa5f4d3b
io.github.dbmdz.metadata	metasvc-model	9.2.0-RC5		476e56f470b985b5c5718754ee3b0d544da34ef4
io.github.dbmdz.metadata	metasvc-model	9.2.0-RC6		e60b897cb02f043e700da7f2b5717613d41cc025
io.github.dbmdz.metadata	metasvc-model	9.2.1		c987dd5ff9320edc5e8a7cfd597bed008c1ba03c
io.github.dbmdz.metadata	metasvc-model	9.2.1-RC1		13f48a7c9086228376eb05178941a275fc5e39b6
io.github.dbmdz.metadata	metasvc-model	9.3.0		54397d2bcbf48ffc3c22623f58c02eef13900f3a
io.github.dbmdz.metadata	metasvc-model	9.3.0-RC1		bf963a7115b7e5dcdbab44f56b5548c0e22f68bc
io.github.dbmdz.metadata	metasvc-model	9.3.1		6770f26804c105bf889dd42aa4b7769b7a1a19bb
io.github.dbmdz.metadata	metasvc-model	9.3.2		076161db12dd42d2d6a04434bbab3a09bfc57fe0
io.github.dbmdz.metadata	metasvc-model	9.3.3		db1615f89a92eed91c715cd36c6416788ff9b443
io.github.dbmdz.metadata	metasvc-model	9.4.0		1275c4915d20aa03ea9d167a23f1c4e505456110
io.github.dbmdz.metadata	metasvc-model	9.4.0-RC1		87051b51f1316981b09ed458732d2b29efe0f0a1
io.github.dbmdz.metadata	metasvc-model	9.4.1		ad9d8556e35d996ed49d9db448f8b30fc579f210
io.github.dbmdz.metadata	metasvc-model	9.5.0		1445fb7c2863deac0b25f310b0fdca2da30abbe8
io.github.dbmdz.metadata	metasvc-model	9.5.1		aff805d44af403b51f6c7a86b46757f8789abae6
io.github.dbmdz.metadata	metasvc-model	9.5.2		8f58e4d26a7d89ee12ed3c3fb03154ec2a75dff0
io.github.dbmdz.metadata	metasvc-model	9.5.2-rc.1		130e3c8a3464c4156e2c11373a9b688b782cb7a3
io.github.dokar3	sheets-desktop	0.6.0-alpha01		465bc00440bfafc920ee06b9cd29a609a360f07a
io.github.dokar3	sheets-desktop	0.6.0-alpha02		465bc00440bfafc920ee06b9cd29a609a360f07a
io.github.dokar3	sheets-desktop	0.6.0-alpha03		ea06151f239bf2e3ff0c8a3ef1bc7108ab13a85f
io.github.dokar3	sheets-desktop	0.6.0-alpha04		ea06151f239bf2e3ff0c8a3ef1bc7108ab13a85f
io.github.dokar3	sheets-desktop	0.6.0-alpha05		f398d7d1dffff21b23ab0e77ee4638e0bb26318a
io.github.luoqqsh	dialog	1.0.10		N/A
io.github.luoqqsh	dialog	1.0.11		N/A
io.github.luoqqsh	dialog	1.0.12		N/A
io.github.luoqqsh	dialog	1.0.13		N/A
io.github.luoqqsh	dialog	1.2.75.1		N/A
io.github.luoqqsh	dialog	1.2.76		N/A
io.github.luoqqsh	dialog	1.2.76.1		N/A
io.github.luoqqsh	dialog	1.2.76.2		N/A
io.github.luoqqsh	dialog	1.2.77		N/A
io.github.luoqqsh	dialog	1.2.78		N/A
io.github.luoqqsh	dialog	1.2.78.1		N/A
io.github.luoqqsh	dialog	1.2.79		N/A
io.github.luoqqsh	dialog	1.2.80		N/A
io.github.luoqqsh	dialog	1.2.81		N/A
io.github.luoqqsh	dialog	1.2.82		N/A
io.github.luoqqsh	dialog	1.2.83		N/A
io.github.luoqqsh	dialog	1.2.84		N/A
io.github.luoqqsh	dialog	1.2.85		N/A
io.github.luoqqsh	dialog	1.2.86		N/A
io.github.luoqqsh	dialog	1.2.87		N/A
io.github.luoqqsh	dialog	1.2.88		N/A
io.github.luoqqsh	dialog	1.2.89		N/A
io.github.luoqqsh	dialog	1.2.90		N/A
io.github.luoqqsh	dialog	1.2.91		N/A
io.github.luoqqsh	dialog	1.2.92		N/A
io.github.luoqqsh	dialog	1.2.93		N/A
io.github.luoqqsh	dialog	1.2.94		N/A
io.github.luoqqsh	dialog	1.3.0		N/A
io.github.luoqqsh	dialog	1.3.1		N/A
io.github.luoqqsh	dialog	1.3.2		N/A
io.github.luoqqsh	dialog	1.3.3		N/A
io.github.pengfeicheng	util_hub	1.0.0		2fd5f2f3aab18103527a2ac1013350bd8442f8d3
io.github.pengfeicheng	util_hub	1.0.1		648a556ee9447d5abede353657c5d446fc7209de
io.github.pengfeicheng	util_hub	1.0.2		8d2ff5ce473ac75987291eb6fc38e25c53377c3f
io.github.pengfeicheng	util_hub	1.0.3		a88c51a2a4dd781271a7754c5d3e0f119d94e307
io.github.pengfeicheng	util_hub	1.0.4		4e353a121303c772664f6b5f82659c345e7e6332
io.github.pengfeicheng	util_hub	1.0.5		c2626e695dd0e9d1eedded7bbfd37cd70854a633
io.github.pengfeicheng	util_hub	1.0.6		d1555b8f2cb805c016ad12ff4fad505dcc826eca
io.github.pengfeicheng	util_hub	1.1.0		41799f18fd07351f61b6dcee93dadf5a701ee4d6
io.github.pengfeicheng	util_hub	1.1.1		c98868f4fb02e248960ffef18b2ad8a9f87e85ca
io.github.shuigedeng	taotao-cloud-starter-pay-alipay	2022.11		3f753bb19e39ca61161d221038878583fdc4d1df
io.github.shuigedeng	taotao-cloud-starter-pay-alipay	2022.12		aad6e5cb619c8816100bf3693a8e9a59c6ee30d9
io.github.shuigedeng	taotao-cloud-starter-pay-alipay	2023.02		ce6f135bc75b4bb7a708f1f420f685653a2ea465
io.github.shuigedeng	taotao-cloud-starter-pay-alipay	2023.03		08896243a1350ad3bb6ce24a29f1255ef014c208
io.github.shuigedeng	taotao-cloud-starter-pay-alipay	2023.04		74e861365d1c8a5f89c2dcc7f703500aecd48475
io.github.shuigedeng	taotao-cloud-starter-pay-alipay	2023.05		663c54a5a7e3cfc65873c537a7416df3e327f745
io.github.shuigedeng	taotao-cloud-starter-pay-alipay	2023.07		079bc04af553b457adcb88bb09b1b102a65f4c3c
io.github.shuigedeng	taotao-cloud-starter-pay-alipay	2023.08		f85386f879fa5e742a82ee6616e5918bcac592c4
io.github.shuigedeng	taotao-cloud-starter-pay-alipay	2023.09		d7668f1b8603950a06e20302c623555ac4447b90
io.github.shuigedeng	taotao-cloud-starter-pay-alipay	2023.10		71819e3ecdefc8cdfeeedda3a6a01ef1a8be0484
io.github.shuigedeng	taotao-cloud-starter-pay-alipay	2023.11		841a7abe99e14377efb608b022ddc07f01f0419d
io.github.shuigedeng	taotao-cloud-starter-pay-alipay	2023.12		d917b1ac71a1e59c47024a5c39c1f3dfabbe3630
io.github.shuigedeng	taotao-cloud-starter-pay-alipay	2023.2.01		ca0adb9731175c046af030452517583add6a9424
io.github.shuigedeng	taotao-cloud-starter-pay-alipay	2023.3.01		b179fddcdb83760a768cf59d278cfcd9d6a4e1ea
io.github.shuigedeng	taotao-cloud-starter-pay-alipay	2024.01		4b51fa8bc3f26fe0df049d0d69de39f8835bf995
io.github.shuigedeng	taotao-cloud-starter-pay-alipay	2024.02		5c953642a75dd6841e2446a5e11930fecc72a4aa
io.github.shuigedeng	taotao-cloud-starter-pay-alipay	2024.03		1a89afc19501d8a1db21235a4803936ec9f8f45b
io.github.shuigedeng	taotao-cloud-starter-pay-alipay	2024.04		5c855a83d89c547f170db2bc33648a6418fe6062
io.github.shuigedeng	taotao-cloud-starter-pay-alipay	2024.05		1fcc058ec018991a5148d7d1a3373b0766ef3073
io.github.shuigedeng	taotao-cloud-starter-pay-alipay	2024.06		77c29627b15d806ebef404f1d887276590e5dae6
io.github.shuigedeng	taotao-cloud-starter-pay-alipay	2024.07		6f2b613b8885c3125495d65e22724d89f42e5aff
io.github.shuigedeng	taotao-cloud-starter-pay-alipay	2024.08		5e17fb8275ce92155a25c07b02c9fdff7d88a58f
io.github.shuigedeng	taotao-cloud-starter-pay-alipay	2024.09		d61e37183e43fb92cb0c5ffc22994af89a4f98a1
io.github.tobias-z	java-sql-mapping	1.0		f18c34389c1cc76f28c72a6610d47555784c1f5d
io.github.tobias-z	java-sql-mapping	1.0.1		67fca47c993d96934da71c1a1cf272c2d1c6144d
io.github.tobias-z	java-sql-mapping	1.0.2		1c8c702849ff16a1a538069dcdb133ea9fec10a6
io.github.tobias-z	java-sql-mapping	1.0.3		63fd6f27901598903aae383999c8b1b3609b63b9
io.github.tobias-z	java-sql-mapping	1.0.4		102cee762318520ac543a0cdaaed573f7ba52a9a
io.github.ztiany	android-arch-delegate	1.0.0		N/A
io.github.ztiany	android-arch-delegate	1.0.1		N/A
io.github.ztiany	android-arch-delegate	1.0.3		N/A
io.github.ztiany	android-arch-delegate	1.0.4		N/A
io.github.ztiany	android-arch-delegate	1.0.5		N/A
io.github.ztiany	android-arch-delegate	2.0.0		N/A
io.kevinlee	logger-f-logback-mdc-monix3_sjs1_3	2.0.0-beta13		43d4e637b38099e9eba780b9523b95e16bdc01eb
io.kevinlee	logger-f-logback-mdc-monix3_sjs1_3	2.0.0-beta14		7515111680684187c223cf5cbbfad87c050e6618
io.kevinlee	logger-f-logback-mdc-monix3_sjs1_3	2.0.0-beta15		a86fbd3b00a63d5e7ec38196605871857a47d0ca
io.kevinlee	logger-f-logback-mdc-monix3_sjs1_3	2.0.0-beta16		45eb682254a21fe574adb022f2619bb036928788
io.kevinlee	logger-f-logback-mdc-monix3_sjs1_3	2.0.0-beta17		c72c897643ad756e2f06eed63dca4f1bb2fb1722
io.kevinlee	logger-f-logback-mdc-monix3_sjs1_3	2.0.0-beta18		cd7a6cec56c7842b2f6b3c2b393b75ccabe813af
io.kevinlee	logger-f-logback-mdc-monix3_sjs1_3	2.0.0-beta19		bd48c469b002850c4c928e644b83311931ebf12e
io.kevinlee	logger-f-logback-mdc-monix3_sjs1_3	2.0.0-beta20		723621d2d87b087e6c04ed5a4b9358a498665850
io.kevinlee	logger-f-logback-mdc-monix3_sjs1_3	2.0.0-beta21		a950254ff54290320b0affc8dd2cc40624574b98
io.kevinlee	logger-f-logback-mdc-monix3_sjs1_3	2.0.0-beta22		a9f44870be43341ff962fa136e1d84753b929d7e
io.kevinlee	logger-f-logback-mdc-monix3_sjs1_3	2.0.0-beta23		604e2512f1896112ce1d4bf1909e0748bfa611a9
io.kevinlee	logger-f-logback-mdc-monix3_sjs1_3	2.0.0-beta24		ea9ab3f05278f1d3795d9b640e680c8b7ce18c0b
io.quarkiverse.loggingsentry	quarkus-logging-sentry-deployment	1.0.0		717ec0c7dc2b7c46b70c51a08563591984f2c5b1
io.quarkiverse.loggingsentry	quarkus-logging-sentry-deployment	1.0.1		1e486f67dffd72593e276f6f6cbbe1dc1456e214
io.quarkiverse.loggingsentry	quarkus-logging-sentry-deployment	1.0.2		fba725561a07134c2e9f48a97fe24ba12c6e54fc
io.quarkiverse.loggingsentry	quarkus-logging-sentry-deployment	1.1.0		eaaaf1b112bf15942a45547b9ec4a1fe3b04087e
io.quarkiverse.loggingsentry	quarkus-logging-sentry-deployment	1.1.1		bc5d2e80e097f7aec9a046e4267997527f5d9691
io.quarkiverse.loggingsentry	quarkus-logging-sentry-deployment	1.2.0		5aaa5dca7ad6cbce40ba0da387b024d90b2589ac
io.quarkiverse.loggingsentry	quarkus-logging-sentry-deployment	1.2.1		65760aa97515b817c2cc8a400de08834654bbd90
io.quarkiverse.loggingsentry	quarkus-logging-sentry-deployment	1.2.2		b3dc9dbb652b1e35a03ddb8dce9335f16e937763
io.quarkiverse.loggingsentry	quarkus-logging-sentry-deployment	2.0.0		fa9c7350bb4e8ef2da550b0d530351918b141433
io.quarkiverse.loggingsentry	quarkus-logging-sentry-deployment	2.0.1		8b16e1a03db49633d626a8b3aaf7df907d7cf07a
io.quarkiverse.loggingsentry	quarkus-logging-sentry-deployment	2.0.2		dc0bc9a2de2a0f4de4495e80234448fa15f6ce50
io.quarkiverse.loggingsentry	quarkus-logging-sentry-deployment	2.0.3		e2f07328aed6e28fee63d3dd49e70756ec122370
io.quarkiverse.loggingsentry	quarkus-logging-sentry-deployment	2.0.4		5f5d3975d2e5e1b940dbe926a04867b1e4a5c026
io.quarkiverse.loggingsentry	quarkus-logging-sentry-deployment	2.0.5		93875be5549e855308b2c0432602393c7586703f
io.quarkiverse.loggingsentry	quarkus-logging-sentry-deployment	2.0.6		8a532ce1303c334aed76c3a616ab1756fc438e10
io.quarkiverse.loggingsentry	quarkus-logging-sentry-deployment	2.0.7		2872067aa66ed4537eb0e9fcdd758a7dfe7eab27
io.quarkiverse.loggingsentry	quarkus-logging-sentry-deployment	2.0.8		f5298c3a414515c7ca77d509b5e0df27d23acbd3
io.quarkiverse.loggingsentry	quarkus-logging-sentry-deployment	2.1.0		0fba66b9d0036c83c6ba398a9e3e08156fadc8b5
io.quarkiverse.loggingsentry	quarkus-logging-sentry-deployment	2.1.1		15a1a2b3c609904cdf68e467cb2e38becf085496
io.quarkiverse.loggingsentry	quarkus-logging-sentry-deployment	2.1.2		8fdd77883e4507b52396c00b5cfddedaa28a8aac
io.quarkiverse.loggingsentry	quarkus-logging-sentry-deployment	2.1.3		160689c77b5bb346fc9e0984a65c5e44eda63278
io.syndesis	trade-insight-buy-connector	0.3.10		3b7143abf24d305da2ec78265a4d782ae3c993c8
io.syndesis	trade-insight-buy-connector	0.4.2		769682b2efe2a3fee807c7252cb56f90fef79cc3
io.syndesis	trade-insight-buy-connector	0.4.4		8b5b6635b3f8ec85325c00d0f0e60a27f7ea2816
io.syndesis	trade-insight-buy-connector	0.4.5		cd02697f1ec835bbd69064900341eeba26900eae
io.syndesis	trade-insight-buy-connector	0.5.0		79b4382a6de36490fd0ba421ecc1d6f346496322
io.syndesis	trade-insight-buy-connector	0.5.1		e72460508852a2cecd4656e3e3a7804595c0d625
io.syndesis	trade-insight-buy-connector	0.5.2		910133af090824e3d8c2fa9f0c6ad8ba660b9307
io.syndesis	trade-insight-buy-connector	0.5.3		eff369cabd20e1f485df298d0d7e9b28fdac4493
io.syndesis	trade-insight-buy-connector	0.5.4		b8079123eb94adf6e65e81b971b25bb45d4f04dd
io.syndesis	trade-insight-buy-connector	0.5.5		8290be9376ec56af0917fc4f9f577f63b450d0aa
io.syndesis	trade-insight-buy-connector	0.5.6		7eff64e8c541bf338728bc64fba9647688d23f23
io.syndesis	trade-insight-buy-connector	0.5.7		479270db466c423c7bd933ffb3830a92ef288ece
io.syndesis	trade-insight-buy-connector	0.5.8		795b173bce182dd33c0be40d7c2fefa036203983
io.syndesis	trade-insight-buy-connector	1.2.2		ef7200dd67fe92aa2c90adfb911c983b6d908ff4
io.syndesis	trade-insight-buy-connector	1.2.3		189e66a5cc1b5677900f00c69767b27d95146f0d
io.syndesis	trade-insight-buy-connector	1.2.4		33cc883d5e5acbc475d15fd8ecdf5699fdb0108c
io.syndesis	trade-insight-buy-connector	1.2.5		050c2f0790ea1e6f014fbe85dd0c68fd9ed5e2b7
io.syndesis	trade-insight-buy-connector	1.2.6		4b66b15652810a7d6078fabcaf0ec59208a2cfe6
io.syndesis	trade-insight-buy-connector	1.2.7		c648c18957a5bc7610f9a65719f0d6cb5bfdd5fc
io.syndesis	trade-insight-buy-connector	1.2.8		7e640c9e89e2f617f0b072f0353bcd8ce202e116
io.syndesis	trade-insight-buy-connector	1.2.9		d12268fa4cfd37e36c53986120cc2ce1dd911b37
io.syndesis	trade-insight-buy-connector	1.3.0-20180202		2712067b074da7a8530b4b4d270d3cea9dea8703
io.verizon.knobs	zookeeper_2.10	3.10.20		166c3f02fd6571e5346fb015116fd5ca9ca18004
io.verizon.knobs	zookeeper_2.10	3.10.21		4fbcaa0ecf723e576512f63e72402d8c26a5a1af
io.verizon.knobs	zookeeper_2.10	3.10.21a		a127102e8c17f07a1011cecfffbd68145ce271b1
io.verizon.knobs	zookeeper_2.10	3.11.22		55c5b31ceb753114a38d5750fd4a9fb8a5eb5077
io.verizon.knobs	zookeeper_2.10	3.11.22a		0d3c06f1f49d75cfd55a99183faee60586964c6a
io.verizon.knobs	zookeeper_2.10	3.11.23		db2d68bc9a1bfb718b4b995384bd5efa64d78da7
io.verizon.knobs	zookeeper_2.10	3.11.23a		8a4b76c3d55f98001efe3498d38a68e932be905b
io.verizon.knobs	zookeeper_2.10	3.11.24		6ce1f96c68d3135b29cbed14a3198d3261e119fe
