be.doeraene	urldsl_3.0.0-RC2	0.4.0		4307e50e6281f0a7e6ba70dcfca7eb185e05fd9c
org.apache.nifi	nifi-stateless-processor-tests	1.23.2		b693bf77fb13241097d7565434cc3f6abb5ab51e
org.apache.nifi	nifi-stateless-processor-tests	1.24.0		6350d932d9838c557f84a747bf3c4792fc02367b
org.apache.nifi	nifi-stateless-processor-tests	1.25.0		45062588837de68ed1a61ffc69da1e40c6d85dd3
org.apache.nifi	nifi-stateless-processor-tests	1.26.0		46ec402e0667f357cc068ebcdf8772dc46580d82
org.apache.nifi	nifi-stateless-processor-tests	1.27.0		a68e5300558d95fc9e14e527c3fd37d5ddc60e24
org.apache.nifi	nifi-stateless-processor-tests	1.28.0		1494da74e10d6dde4ff16d4ce5ce6d886c0918c9
org.apache.nifi	nifi-stateless-processor-tests	1.28.1		35ef7efdd19b20ca9503578870ad372d72286654
org.apache.nifi	nifi-stateless-processor-tests	2.0.0-M1		aef094ee908772d4996770e663a65d5b88ece640
org.apache.nifi	nifi-stateless-processor-tests	2.0.0-M2		71812e37a49217a4fc42da5bb72dd0624989d9cf
org.apache.sling	org.apache.sling.feature.io	0.1.0		db394ee4bb803983615c5688dea08b03943ba3b6
org.apache.sling	org.apache.sling.feature.io	0.1.2		156cf0dcaeb22cf9a9a95a4013943a7b47b7275a
org.apache.sling	org.apache.sling.feature.io	0.2.0		4e8f2bb4c3ecc7b73a1449794b9a5d553513e2c8
org.apache.sling	org.apache.sling.feature.io	0.8.0		c0fd18fae8743469511a7366524c16dbdbc49205
org.apache.sling	org.apache.sling.feature.io	1.0.0		558ab40ca700ab1283731b124724e9d7e4e75c2d
org.apache.sling	org.apache.sling.feature.io	1.0.2		73a3f0e46fa2eb166c53c9f45f91fab852981320
org.apache.sling	org.apache.sling.feature.io	1.0.4		7bf9002ec503910969a426db72786cd851f45c2a
org.apache.sling	org.apache.sling.feature.io	1.0.6		99b4ebad6308fc70350e314515c26ca4556c1a48
org.apache.sling	org.apache.sling.feature.io	1.1.0		42cd69d4d4c9a2e0772552e14b87246544852d26
org.apache.sling	org.apache.sling.feature.io	1.2.0		8431b4486e5cc64b7517bd7d7e18efcf3b3ac039
org.apache.sling	org.apache.sling.feature.io	1.2.2		5fc948c162727e244273a711d40b4b676feadc2f
org.apache.sling	org.apache.sling.feature.io	1.3.0		264bae0ac173ff3bd01095bb15c52e887ceb0e94
org.aposin.licensescout	org.aposin.licensescout.configuration.sample	1.0.0		N/A
org.aposin.licensescout	org.aposin.licensescout.configuration.sample	1.3.1.005		N/A
org.aposin.licensescout	org.aposin.licensescout.configuration.sample	1.3.1.007		N/A
org.aposin.licensescout	org.aposin.licensescout.configuration.sample	1.4.0.RC1		N/A
org.aposin.licensescout	org.aposin.licensescout.configuration.sample	1.4.0.RC12		N/A
org.aposin.licensescout	org.aposin.licensescout.configuration.sample	1.4.0.RC13		N/A
org.aposin.licensescout	org.aposin.licensescout.configuration.sample	1.4.0.RC14		N/A
org.aposin.licensescout	org.aposin.licensescout.configuration.sample	1.4.0.RC15		N/A
org.aposin.licensescout	org.aposin.licensescout.configuration.sample	1.4.0.RC16		N/A
org.aposin.licensescout	org.aposin.licensescout.configuration.sample	1.4.0.RC17		N/A
org.aposin.licensescout	org.aposin.licensescout.configuration.sample	1.4.0.RC22		N/A
org.aposin.licensescout	org.aposin.licensescout.configuration.sample	1.4.0.RC23		N/A
org.aposin.licensescout	org.aposin.licensescout.configuration.sample	1.4.0.RC24		N/A
org.aposin.licensescout	org.aposin.licensescout.configuration.sample	1.4.0.RC26		N/A
org.aposin.licensescout	org.aposin.licensescout.configuration.sample	1.4.0.RC27		N/A
org.aposin.licensescout	org.aposin.licensescout.configuration.sample	1.4.0.RC28		N/A
org.aposin.licensescout	org.aposin.licensescout.configuration.sample	1.4.0.RC4		N/A
org.aposin.licensescout	org.aposin.licensescout.configuration.sample	1.4.0.RC5		N/A
org.aposin.licensescout	org.aposin.licensescout.configuration.sample	1.4.0.RC6		N/A
org.aposin.licensescout	org.aposin.licensescout.configuration.sample	1.4.0.RC8		N/A
org.connectorio.security	org.connectorio.security	3.0.0		c66c52d18fa00c0d7a29741a05e48333cfef3d4b
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.10.0		41e0e8d3e4ff902ec897acd3c81191243c4ceefe
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.10.1		11dc39fbb8b296a2d0c01aece4f472f4f761bd52
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.10.2		9ec6e5ae695f3eae794733924c21f61f44dea123
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.10.3		feea00a586153cbd4e10630c477cb6629f998b06
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.11.0		e8f0cf10a39fc74bef3e1fdba04bb92ee86ee00c
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.11.1		f6638fe15768df9ab1c26f6421175a031cb68748
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.11.2		30a1fe1a0dac210ec285898ad8d0122bedd874b9
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.11.3		2f114c6183b0bc511263eeecaa54dfa146ae0f27
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.11.4		754c6a9d52bf00131f8cd9c5956b28a66b5d2c01
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.11.5		61576b0c332ce3b01466dae9580fc5d998feb7ff
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.11.6		9046e33ca38137f23e3af2ca50e442b76feb42e4
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.11.7		995133c0f1e8372b60cee99fd86dc947432a788e
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.11.8		071de7c862e0ac0efd916fd803fdc9525a03c1dc
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.12.0		a5eb83574c23ffc1d18547178a7d0d5d55d80684
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.12.1		b1cbc9a5d59fbee27a5a5f1d123701f15b42753f
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.12.10		22f6c44b2450c0cac3561d2b9a77d77fa8498034
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.12.11		adc37418c3f57efb56b20575f3d33af8588c36fa
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.12.12		b80168cb2433f06f10a4de98aa6c6b84b07b5ce5
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.12.13		a02c95f88f1587f8c419110390771b807e368d26
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.12.14		119263002ec0e2e4801fdcfc2ed580a492f3a305
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.12.15		eeb8187b95cfe05809b66da769f01bb7f4d8d168
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.12.16		eb977857bdbc478f6f499c1912065ff2b4d60194
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.12.17		0a20a69c78647f870e91e5d3e1f7007e1fc5f68e
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.12.18		9ac2e314cbf94227e493e32a6d6ecb9aa373d001
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.12.2		fd7f0d3c187b237460ad208cd75676d9f3cd4650
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.12.20		e2209335e6c0f99a7891ec4186fce1fbce63ac29
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.12.21		ed72fae3aac2f72b138a48da22bfc8e1a8cb6713
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.12.3		bce7ef9fbc1656def36b7f5a389f66315cd0c302
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.12.4		2980d967377f1cfbfa30f4fb717f3d36187672bb
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.12.5		35ab1ad504189e838272bc8bce2a77e230f9ee66
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.12.6		db2fc32d2bc979e4d46f0cdd5f222816484b319a
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.12.7		f090ef93aad7df34d9018b005db469b4968937d2
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.12.8		42914d247bb7b8c8e1bb5c99d328bf9afba8370a
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.12.9		02fc6f3fc10e110445ce45bb029b90ba4116de36
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.8.0		4fc818d7405629a2f5ddfe3bfbf7836d3838dbc9
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.8.1		38b2f7647b40b83354ddf862fe2a372622619401
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.8.2		9c9f57c30abee3e64e39731937b068d25b4a44bd
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.8.3		53162edf64ff5924650b49f542fa2b5e12a34a1f
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.8.4		1bb068ef444efc7da6329061739f146a377d1ea8
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.9.0		de9d272d0a899684d1d5f8aa3e05ddafe5b3b28d
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.9.1		a5c62df0edcfee287f4179fef38a51df7c84877c
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.9.2		a4ceb00d6b292d3e540c8e0903082b81e5518ebc
org.eclipse.dirigible	dirigible-api-facade-cassandra	5.9.3		45cad85e341ed718a3818a9c52784ca85486d2b7
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.0.0		0e5988f75f1d812316216d602c8794c021a4ecf2
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.1.0		0e1710c3aaf29357e87d02ec81e8af530ce49b27
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.1.1		b0cf7fb03dec38641e9255b34f58c0924e209f3a
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.1.10		8472af1e57baa7ab3a19a47a020f66fb6c61b0b6
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.1.11		4e03415fd0b22716fd9a0a15768137fa4c9e3ddb
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.1.12		c12e1f183ac9f739b5f30e8baec8754fe835f241
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.1.13		5da957dbe83ef46d2ab3d85377c85115f42ef9ea
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.1.14		d3a10503dfddf9e2231bdd2ae0581922afe5752e
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.1.15		4edf6d5b1b1e21d86494d8d2076fd7a6f0d0a667
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.1.16		77e7c91685acc7cdf37dafcf01db25c70eb24e86
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.1.17		013f8c8fbf6a698faa686cfeeb24538add140fbb
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.1.18		e1a303f09e5d461f67d65589837fa49db3cbaeae
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.1.19		efe8766b493ff43f15e138ba7780f91ce8f316cb
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.1.2		67d323fcf1ae8936efb1343ae90a48bc4c25bcd2
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.1.20		8eac2854916bbca7b49aab2a9fa180d02b653c7c
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.1.21		30497e4c40718b79348dab4bc44232abc3eb5c28
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.1.22		db4f98eac8647701a3a481533fb724b7c22b4415
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.1.23		6a1a720279c6ce4e13de8f0ffde522e19406e7aa
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.1.3		5781b4a5838696fa21af8d2fe3ee7f354473145f
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.1.4		66c446103aca03f64c116e6ed23cd280437a9de3
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.1.5		74b63597af524eace1b32eb585d7151267cd4518
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.1.6		5d82235987c6eee89321589b94bbfc6c99d7bd8b
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.1.7		9d0591e09329800a7676bffaee4e24343c00f2a2
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.1.8		8b2e915435bef245c21cced19af4e7776434ad99
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.1.9		708e8428864564d60222b743b9698b0b339b9300
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.2.0		e8b86b8ae1a65e37dab6c02e6ec1f404388d1561
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.2.1		bd525697d169495685fdb579207488fc5f3ca3ce
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.2.10		312a7a81d4abd1751e273f691281db8dc17e74c7
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.2.11		53b7a7b874482ed3303978a1d69bb129aaaddefe
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.2.12		3739d04c981a99be67d189695dffe3f911b11d7d
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.2.13		b148d570a22d1f1b422da9d1e8461ab53086e464
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.2.14		6a0b6cba0ef8b762cbf9c1ab1f6c90b1ee8ed300
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.2.16		d44929d587865ff5f6d4941f4dcdb5025a8d79f8
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.2.17		1453f5257324b25524be645c61ab940401e53e52
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.2.18		fc9197032fe701a858343170941a487763c5b236
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.2.19		e3343671d4312a3cc02567660a4fe75b91d19ab1
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.2.2		bc0f1b6c6328e2827e3585eead5421aea1cb12df
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.2.21		3d685e57bfc96d96ad21ee238ecfbea12151cb7a
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.2.22		5983103a7367e4363c3cbad811e33f43e360a70f
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.2.23		e6efd8feb7c5e91f4552b67f58a139fba09ec3d5
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.2.24		8859a7fef126defeeff3df901a89b0513398efa6
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.2.25		3f4cb013690af2049ad23985a5b7269ed5aba5b2
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.2.26		b856c6eb59489e27a41d57bbbf40f196e8d6b0ca
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.2.27		edd0bd06b6bc059e63446e096c35bc1af10178b2
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.2.28		3986d10600eef76a6ed35c2afa79ea4c3b45a85b
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.2.29		1fc7ac306d82244d5d0dee173bd01e276ea65543
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.2.3		35902a7b79a02c0c048f17fed11bc07f37cf7df1
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.2.30		1c5e496f7385e96ee5c546461160d60d74a3058f
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.2.31		b5e3b324954dd275aa8ce438e7f58f9db98f28ee
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.2.32		966e7dbf41c5092c1fb750806ff4b6ec7d44e9fc
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.2.33		6e3722e8baa63514118eba4e7aa2da917f114af3
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.2.34		95d4b0211eb0dfb7d121a9ce5342d0c3f6f64fe0
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.2.35		12e29a32c4caf1c9a829a1b36b9388f3086f086a
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.2.36		ab8f2b66ba24061c5d9f8574b75b2ee1e94e2606
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.2.4		a92f903d70fba1cd38563ff4a7df420055d8d4a9
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.2.5		2721bd0810f853ea5be366170acc2c2dc0a66638
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.2.6		950c5458d940f2d70e9c265a8833112ff8c8676a
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.2.7		ba25a856d0ee58f01bc7890619d26348c982486f
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.2.8		fa8a5ce3afc33cf4fb7bb77c94a82e6a82790469
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.2.9		446324bcbf541f72095525faee2132ea94dabfe8
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.3.0		0a7e22e0ae629882b851dd489b30a842ef245967
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.3.1		aa7e975bccd3251779943ac882349709101aeee0
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.3.10		6f9b0b09e2d0d5b802915a2aa60d8ed3d35123ea
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.3.11		b7622c0e9685df17925e99e50885b476c378b6bb
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.3.12		7f236485fb99b91109c48294f77a92e8683a0742
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.3.14		7184050e2eeb1d19bcf3b0392e1e7fa6f0906478
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.3.15		2ab237345e359431e86cd33e33cad84c5d36211a
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.3.16		8f4506973ef5314c500e846d9d666f979efda2a4
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.3.16.1		8c6ceb4f7763af9b196033d68ffdda4162b40ef3
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.3.16.2		d527ac3654b51073eaf28ab53f1055aed7e8e639
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.3.16.3		da9e19ce85de947da63c53f2f8111c20a2e210c8
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.3.16.4		11526c33d938cb2668a295a785c02b99dc9b0d1b
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.3.16.5		9840da5b230e301913f97391d8d092c08d519abe
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.3.18		230d42b0e7617cafecac25c7eff60b253bec3d99
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.3.19		8afdd1458a95d13634c20138f048726f3e4b21f3
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.3.2		3b30ca9071e72232d2960a7818f13a0707ae0b69
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.3.20		7440dd61766b8e12f717fef0d4f19082e4834a38
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.3.21		d888151c2730e6dc47b721683b482b09f6b3e999
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.3.22		57a7c91f4f263f6377412763e9581d297650d983
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.3.23		2890acf258a4ac6c10b6f83cebbf036db784e9c9
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.3.24		64587df45115598cbaa75b4f9b2f498dc422a686
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.3.25		4611f3c1d2a2d793d452c33f2c1ce824b1ecaa56
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.3.26		b5bc005db63d5201326924ea92277903c7a0839c
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.3.27		d70e0eeb5d2fd7b4f476b7a933de8fc465d27b4c
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.3.28		83df117ea43e20a9bd035275c1fe84201532685c
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.3.29		85f5bbc121d25a2738ba249407f1c927a9264809
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.3.3		8c595abc44a74790087cc0913f7fe6c2ae386c7e
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.3.30		a9ec9b38dc731b375a0706a676850fcf685d9d47
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.3.31		9968e6b56fe15708ffec61e98642bbc82e48779c
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.3.4		7f2b5c897805b7c221a808156092bb5ebdcdfdec
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.3.5		1ee25a4540f835a066c98f2cbef5fadf00d3bb15
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.3.6		53edab8fbd8ae2decc5593a7bd56486a378a89a9
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.3.7		8c908a3ce0682202cb6dcc1dda3df3c3275f963a
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.3.8		3bda22dfd19d4704917a3fe1ac91b08730a94b3d
org.eclipse.dirigible	dirigible-api-facade-cassandra	6.3.9		81f644b505b2c88856076d034406e37bf85b28fd
org.eclipse.dirigible	dirigible-api-facade-cassandra	7.0.0		bc23c1cf784b205a7da6c10219049ca01ea3fe98
org.eclipse.dirigible	dirigible-api-facade-cassandra	7.1.0		a64ffd538a4dce25599fed10d1567b25b46b87f0
org.eclipse.dirigible	dirigible-api-facade-cassandra	7.1.1		50845cfafe00b56b4212ccd2523423dd311486a2
org.eclipse.dirigible	dirigible-api-facade-cassandra	7.1.2		435db659f7f6d9e764642e9ab663b113bbd8821d
org.eclipse.dirigible	dirigible-api-facade-cassandra	7.1.3		791db72759459d9dd614c2e2708b349887537acd
org.eclipse.dirigible	dirigible-api-facade-cassandra	7.1.4		e92f7327feb0addd523d058a1a09a01eb7b1ef01
org.eclipse.dirigible	dirigible-api-facade-cassandra	7.1.5		1bed4a3d9f0b314348fbc45c71b26d1c82621617
org.eclipse.dirigible	dirigible-api-facade-cassandra	7.1.6		52713ae40146f4490bff7a97f026e978d4b24dc2
org.eclipse.dirigible	dirigible-api-facade-cassandra	7.2.0		b2649b5b551fea4b1f29e83c33beb34fcb1c4fe5
org.elasticsearch	elasticsearch-hadoop-mr	1.3.0.M3		ce3de3c9639ee9b0ad4dfe65f12bc0c68ccb79e0
org.elasticsearch	elasticsearch-hadoop-mr	2.0.0		9cd8592a8ae870c924f83c868c8c500550be1711
org.elasticsearch	elasticsearch-hadoop-mr	2.0.0.RC1		001f91072e2604788db555fbac7c53dae22d6ab9
org.elasticsearch	elasticsearch-hadoop-mr	2.0.1		499fbf676970d42bc98b733f17c274e52c881332
org.elasticsearch	elasticsearch-hadoop-mr	2.0.2		0d78d78ad65738d23f78fbb66e594a66210d9a93
org.elasticsearch	elasticsearch-hadoop-mr	2.0.3		0cb8ce34bf88cc58a0982dd3348e578ea55dc48e
org.elasticsearch	elasticsearch-hadoop-mr	2.1.0		10e6896312d25cfed3a57ae238540fd99c99b125
org.elasticsearch	elasticsearch-hadoop-mr	2.1.0.Beta1		e621c2817326750a06f36c0d054620e43837f14e
org.elasticsearch	elasticsearch-hadoop-mr	2.1.0.Beta2		7839bed07a8474f024e893c4ca2e9e3db5e523c6
org.elasticsearch	elasticsearch-hadoop-mr	2.1.0.Beta3		aee1e6811eb405b354681bd9c788d153a219bf82
org.elasticsearch	elasticsearch-hadoop-mr	2.1.0.Beta4		7bc501c406971144b184c9dd7bedbeed0cab4da5
org.elasticsearch	elasticsearch-hadoop-mr	2.1.0.rc1		8999caa17e34ff580ca33b195c0d8849025ed1d9
org.elasticsearch	elasticsearch-hadoop-mr	2.1.1		03728b7a2097992160ebbe735931b1ea0e4fe833
org.elasticsearch	elasticsearch-hadoop-mr	2.1.2		e7e8c18b1f499683440f8e4fbe6ee8b257133363
org.elasticsearch	elasticsearch-hadoop-mr	2.1.3		f9bd95cb164ca58b408a69546933c2834ef39474
org.elasticsearch	elasticsearch-hadoop-mr	2.2.0		d2be0d73fdef19974ae62a23ad0b3c5f18b85a79
org.elasticsearch	elasticsearch-hadoop-mr	2.2.0-beta1		7fcb76756fb1f77e7d3ea1ad5aef20d4079de642
org.elasticsearch	elasticsearch-hadoop-mr	2.2.0-m1		3bee8a98b31bc3c58360a9e6bc777ef0d0fc9e76
org.elasticsearch	elasticsearch-hadoop-mr	2.2.0-rc1		119abd04256bd4e41f10fd2fc091bfdba8458072
org.elasticsearch	elasticsearch-hadoop-mr	2.2.1		ad7935baea95ec31076cb70fc2cae3d61b658c20
org.elasticsearch	elasticsearch-hadoop-mr	2.3.0		638e6b18622f22ea93103247981809ef88fa9ef1
org.elasticsearch	elasticsearch-hadoop-mr	2.3.1		fc5580a972022eb10705483da77aa507d1629045
org.elasticsearch	elasticsearch-hadoop-mr	2.3.2		0102d0b5e7ce3fdc8bc95e65d67d1c3d1194cf94
org.elasticsearch	elasticsearch-hadoop-mr	2.3.3		a89edd9195d4bc4daae8281a60b93d89bdd95136
org.elasticsearch	elasticsearch-hadoop-mr	2.3.4		2eafe6db0054743ef7a8e5351841f17c0b134eaf
org.elasticsearch	elasticsearch-hadoop-mr	2.4.0		b4d0ed4ef31f2836c04bbcc051f0d3a1df524f3d
org.elasticsearch	elasticsearch-hadoop-mr	2.4.1		478a2f16a2e42aa073b33bd442c381a250fcfb96
org.elasticsearch	elasticsearch-hadoop-mr	2.4.2		0a38a52755cd9c20115894132ce5d408a8744eff
org.elasticsearch	elasticsearch-hadoop-mr	2.4.3		01c0046f7b65c10370eae834ae0a16d869749084
org.elasticsearch	elasticsearch-hadoop-mr	2.4.4		e49026a047e6b3f90ca2ba89f89c6a74420d8c50
org.elasticsearch	elasticsearch-hadoop-mr	2.4.5		47b88d9892ada5498737a4d18ced34cde4bd3031
org.elasticsearch	elasticsearch-hadoop-mr	5.0.0		6ff3f99bd1129b59055c9b360de089e46f2e3190
org.elasticsearch	elasticsearch-hadoop-mr	5.0.0-alpha2		0b2539a30bb388c2e31a7c7b93f6703d66cec516
org.elasticsearch	elasticsearch-hadoop-mr	5.0.0-alpha3		87da3b66e39c4ea535414cb902f571efe239c4df
org.elasticsearch	elasticsearch-hadoop-mr	5.0.0-alpha4		00f30c9790b926bd8b174221346ae4d6cf05815b
org.elasticsearch	elasticsearch-hadoop-mr	5.0.0-alpha5		5a5004ba1caea114f82eb20e0ce762d93a84042a
org.elasticsearch	elasticsearch-hadoop-mr	5.0.0-beta1		0f5bba2b1fc3271a3681426adb450b89a717dd00
org.elasticsearch	elasticsearch-hadoop-mr	5.0.0-rc1		5b01613cb632167d46570da268d977c912172796
org.elasticsearch	elasticsearch-hadoop-mr	5.0.1		2755f806124d70226e8c1e799130ab5bf45e4103
org.elasticsearch	elasticsearch-hadoop-mr	5.0.2		583de6937f77e9f47405921ead0e9fe32d81a667
org.elasticsearch	elasticsearch-hadoop-mr	5.1.1		1f24196775d82027f17361f2a5bf61c8f5247225
org.elasticsearch	elasticsearch-hadoop-mr	5.1.2		a078d1090015795775611830ba3333e764f73a72
org.elasticsearch	elasticsearch-hadoop-mr	5.2.0		76bbd442142d31aa32480cb3577c43c13102f2bc
org.elasticsearch	elasticsearch-hadoop-mr	5.2.1		b40078438f3235d219495375070fd3ebb2971713
org.elasticsearch	elasticsearch-hadoop-mr	5.2.2		2e76037cd70fe770e41d5a599e8620e9e08e7e33
org.elasticsearch	elasticsearch-hadoop-mr	5.3.0		36dc32936468ff3c90bd8977eaa25bc834115908
org.elasticsearch	elasticsearch-hadoop-mr	5.3.1		ebf961a7308f0af4a0a8a6c5fd2ae4bdd8dac9cc
org.elasticsearch	elasticsearch-hadoop-mr	5.3.2		a82c392099e9eb0081fd7e3a6af03ab94329bd44
org.elasticsearch	elasticsearch-hadoop-mr	5.3.3		db06e96765f2f8eedeadf9cf5917597efc2935fb
org.elasticsearch	elasticsearch-hadoop-mr	5.4.0		923454c3c489db2307952c8c00dd55a137f663d0
org.elasticsearch	elasticsearch-hadoop-mr	5.4.1		18c7787ca7c7f56bbf54fe6e6170679201e37bdd
org.elasticsearch	elasticsearch-hadoop-mr	5.4.2		68d533ac9ff1554532c422b09eab5dae9ee731ab
