au.net.causal.shoelaces	shoelaces-jdbc-integration-tests-customcredentials	2.0		66728a12021d02454b08f4341636dbc5de976670
io.github.mflisar.lumberjack	extension-composeviewer	7.0.1		2a48fb99c93492a46bd175c40fc2ac44b16058f5
io.github.mflisar.lumberjack	extension-composeviewer	7.0.2		2a48fb99c93492a46bd175c40fc2ac44b16058f5
io.github.mflisar.lumberjack	extension-composeviewer	7.0.3		2a48fb99c93492a46bd175c40fc2ac44b16058f5
io.github.mflisar.lumberjack	extension-composeviewer	7.0.4		2a48fb99c93492a46bd175c40fc2ac44b16058f5
io.github.mflisar.lumberjack	extension-composeviewer	7.0.5		2a48fb99c93492a46bd175c40fc2ac44b16058f5
io.github.mflisar.lumberjack	extension-composeviewer	7.0.6		2a48fb99c93492a46bd175c40fc2ac44b16058f5
io.github.mflisar.lumberjack	extension-composeviewer	7.0.7		2a48fb99c93492a46bd175c40fc2ac44b16058f5
io.github.mflisar.lumberjack	extension-composeviewer	7.1.0		2a48fb99c93492a46bd175c40fc2ac44b16058f5
io.github.mflisar.lumberjack	extension-composeviewer	7.1.1		83c0b2a7c65f2bae5fd380406f0c909815364d67
io.github.mflisar.lumberjack	extension-composeviewer	7.1.2		83c0b2a7c65f2bae5fd380406f0c909815364d67
io.github.mflisar.lumberjack	extension-composeviewer	7.1.3		83c0b2a7c65f2bae5fd380406f0c909815364d67
io.github.mirzemehdi	kmprevenuecat-purchases-ui-iossimulatorarm64	0.0.6		N/A
io.github.mirzemehdi	kmprevenuecat-purchases-ui-iossimulatorarm64	0.0.6	metadata	d037079bbd8839d37aca7df34bd42b981083064d
io.github.mirzemehdi	kmprevenuecat-purchases-ui-iossimulatorarm64	0.0.7		N/A
io.github.mirzemehdi	kmprevenuecat-purchases-ui-iossimulatorarm64	0.0.7	metadata	6e46556155c1960e7f5a434c9ecefc15507b9c43
io.github.mirzemehdi	kmprevenuecat-purchases-ui-iossimulatorarm64	0.0.8		N/A
io.github.mirzemehdi	kmprevenuecat-purchases-ui-iossimulatorarm64	0.0.8	metadata	1abf06882c22fa9bca9c3435691443af75d10ddf
io.github.mirzemehdi	kmprevenuecat-purchases-ui-iossimulatorarm64	0.1.0		N/A
io.github.mirzemehdi	kmprevenuecat-purchases-ui-iossimulatorarm64	0.1.0	metadata	655c3abc66bee06c17647d4b2119736daa448016
io.github.mirzemehdi	kmprevenuecat-purchases-ui-iossimulatorarm64	0.2.0		N/A
io.github.mirzemehdi	kmprevenuecat-purchases-ui-iossimulatorarm64	0.2.0	metadata	408c30207d6fee2f948f416eba96a1644b156b1a
io.github.mirzemehdi	kmprevenuecat-purchases-ui-iossimulatorarm64	0.3.0		N/A
io.github.mirzemehdi	kmprevenuecat-purchases-ui-iossimulatorarm64	0.3.0	metadata	b9fc56cea9ad4274244f51d09d7bb14a069bcd8f
io.github.mirzemehdi	kmprevenuecat-purchases-ui-iossimulatorarm64	0.3.1		N/A
io.github.mirzemehdi	kmprevenuecat-purchases-ui-iossimulatorarm64	0.3.1	metadata	b3ce41cb06696c9a258c62990d1ea61535c85e86
io.github.mirzemehdi	kmprevenuecat-purchases-ui-iossimulatorarm64	1.0.0		N/A
io.github.mirzemehdi	kmprevenuecat-purchases-ui-iossimulatorarm64	1.0.0	metadata	0cf93ec5552bd8740b429e50d32c2355c84773df
io.github.opensabe-tech	langchain4j-embeddings-e5-small-v2	0.32.0.1		13e64b316469bcac54b2a26e41cbc2743be219d7
io.github.vigoo	zio-aws-kafkaconnect_2.13	3.17.102.4		6aaba4803d7f51002ab074dac60062d6f801360d
io.github.vigoo	zio-aws-kafkaconnect_2.13	3.17.102.5		62245149b46668f8481d8be93d639c8338622cac
io.github.vigoo	zio-aws-kafkaconnect_2.13	3.17.102.6		49653a5802348990d4ed1ffe20aad377af672c68
io.github.vigoo	zio-aws-kafkaconnect_2.13	3.17.103.1		225bfb3cc9e7a8bcf089edfb3d874705e4920116
io.github.vigoo	zio-aws-kafkaconnect_2.13	3.17.104.1		95114a31b0b24ba8160139493ee70d7b19cb3345
io.github.vigoo	zio-aws-kafkaconnect_2.13	3.17.104.2		e501c92a5ec40c618b1171d212b53699ee39186e
io.github.vigoo	zio-aws-kafkaconnect_2.13	3.17.104.3		8e4914ba461fa7837162be24e55492eab43ad982
io.github.vigoo	zio-aws-kafkaconnect_2.13	3.17.104.4		3e132dba278c8ef96325e7d014448dbe751103c0
io.github.vigoo	zio-aws-kafkaconnect_2.13	3.17.104.5		4e7a9941dc6a09fd91ba42f969ec1d3681d08ba5
io.github.vigoo	zio-aws-kafkaconnect_2.13	3.17.104.7		c1f853bb25005f5e6580ac8aaa21882f4edd381d
io.github.vigoo	zio-aws-kafkaconnect_2.13	4.17.104.1		c8aa9d5226f8f9afb449b3c9c0680e7a0174001b
io.github.vigoo	zio-aws-kafkaconnect_2.13	4.17.104.2		28ddff7e865f41f636ae8ffcb4616a09342ae388
io.github.vigoo	zio-aws-kafkaconnect_2.13	4.17.280.4		e265c13855915ae239797f31ffbafa3f37fb6bee
io.github.woody230	ktx-intl-jvm	4.0.1		0fcd9560e983f33265ea0daa1a76e0f44c3d5d78
io.leonard	imgix-url-scala_sjs0.6_2.12	0.0.3		7df26fbb2dc556b616e9dcdf464e4f1dc5662f77
io.matthewnelson.encoding	base32-tvossimulatorarm64	2.0.0		N/A
io.matthewnelson.encoding	base32-tvossimulatorarm64	2.0.0	metadata	9d8c093f5ec6a748dbcffc4f572b37db61c65a3e
io.matthewnelson.encoding	base32-tvossimulatorarm64	2.1.0		N/A
io.matthewnelson.encoding	base32-tvossimulatorarm64	2.1.0	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.matthewnelson.encoding	base32-tvossimulatorarm64	2.2.0		N/A
io.matthewnelson.encoding	base32-tvossimulatorarm64	2.2.0	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.matthewnelson.encoding	base32-tvossimulatorarm64	2.2.1		N/A
io.matthewnelson.encoding	base32-tvossimulatorarm64	2.2.1	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.matthewnelson.encoding	base32-tvossimulatorarm64	2.2.2		N/A
io.matthewnelson.encoding	base32-tvossimulatorarm64	2.2.2	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.matthewnelson.encoding	base32-tvossimulatorarm64	2.3.0		N/A
io.matthewnelson.encoding	base32-tvossimulatorarm64	2.3.0	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.matthewnelson.encoding	base32-tvossimulatorarm64	2.3.1		N/A
io.matthewnelson.encoding	base32-tvossimulatorarm64	2.3.1	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.matthewnelson.encoding	base32-tvossimulatorarm64	2.4.0		N/A
io.matthewnelson.encoding	base32-tvossimulatorarm64	2.4.0	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.nemesis.platform.module.cache	nemesis-module-extremescale	2.3.19.RELEASE		0b87391915111890bf829d26ec366b1fdbb951ed
io.nemesis.platform.module.cache	nemesis-module-extremescale	2.3.20.RELEASE		e0b9ebe11b6cf5fdf7c5b4315982343da4f1ea97
io.perfana	gatling-elasticsearch-logs	0.7		0a985ed4a920e84b008adfdca25571b0c975ed7d
io.perfana	gatling-elasticsearch-logs	0.8		cba76b9d0b7f894fa8d414ec2e19bfb32425bc71
io.perfana	gatling-elasticsearch-logs	0.9		265e23fe77cc05c1c4742f5ad11890114d052a01
io.quarkus	quarkus-jsonb	0.12.0		303890eac0cea9cd0ae3ce8c91187c31b8bb787e
io.quarkus	quarkus-jsonb	0.13.0		bb35460b5d8f79013409dcda14fb10233c2ed055
io.quarkus	quarkus-jsonb	0.13.1		cf18de52c3cd783213c2f490d8bd4ef8ffb38322
io.quarkus	quarkus-jsonb	0.13.2		8bf8873dbe0e8033ec9a61b92bd6010ce73e61b9
io.quarkus	quarkus-jsonb	0.13.3		7afa37a79d25e38b4c8c3317dbe00b77ff662d65
io.quarkus	quarkus-jsonb	0.14.0		0c0d05ce0dff50a89b757ebb50cee73d7bc490c1
io.quarkus	quarkus-jsonb	0.15.0		5bd1e98781cc3019015850980126ac7b9c32193a
io.quarkus	quarkus-jsonb	0.16.0		6085bd643dc6036ded178a466db04b48ce15bb4a
io.quarkus	quarkus-jsonb	0.16.1		6ecfd7cadf5e5403f417359d882232aeb2896cf7
io.quarkus	quarkus-jsonb	0.17.0		e09e90cef9fc1bb03e07f76f1ddec06bd3183252
io.quarkus	quarkus-jsonb	0.18.0		dce978d0cf637fdfc88694d8ef580b5ec766a8c1
io.quarkus	quarkus-jsonb	0.19.0		8dd2d7437305c11a55ec04cab012e2e4ce5c263f
io.quarkus	quarkus-jsonb	0.19.1		693d3704064e58757db7f97a44eea57d3a4117f0
io.quarkus	quarkus-jsonb	0.20.0		850f696e98aada3ce60f513e615f5077debff853
io.quarkus	quarkus-jsonb	0.21.0		e650603f6196b068f4767e1ad72f94a742425fbf
io.quarkus	quarkus-jsonb	0.21.1		162aae9e0cb3f66b184d13b438cf7f3e7f1db7e6
io.quarkus	quarkus-jsonb	0.21.2		c8f0a91e63947993bc948129f16c337d9915951d
io.quarkus	quarkus-jsonb	0.22.0		0b467a1b42ce454bad811040f779184530fcebde
io.quarkus	quarkus-jsonb	0.23.0		e588011394727bbf6dffd0f616a4a1dc5867c072
io.quarkus	quarkus-jsonb	0.23.1		d25b84235c1910d4016a266d315c6397ee759484
io.quarkus	quarkus-jsonb	0.23.2		80acc6c919c40e1241463fbd57ed77e6234abdb1
io.quarkus	quarkus-jsonb	0.24.0		aa49347fa91743b9dab26a45018516e70577b8e2
io.quarkus	quarkus-jsonb	0.25.0		775624bdd57ad8cee804a8b511fe685dcd90ee08
io.quarkus	quarkus-jsonb	0.26.0		545621ee888a1a59b789c6d29cec5390ca1d9f3c
io.quarkus	quarkus-jsonb	0.26.1		b527944d55f182f52715ecf434cdbee3644d171b
io.quarkus	quarkus-jsonb	0.27.0		ec198ba9b8882b54b236c89892d53115a5e4d25f
io.quarkus	quarkus-jsonb	0.28.0		bba210f2e21d73f66f75cd37a8c593858e490fa0
io.quarkus	quarkus-jsonb	0.28.1		eae15f1f1b15a6cd99626bbccf745e242d0007f9
io.quarkus	quarkus-jsonb	1.0.0.CR1		792ce358c756761ebceae82c75e5d5991eb7b293
io.quarkus	quarkus-jsonb	1.0.0.CR2		6627b10160c0559a53a10488f24c2936f210cdaa
io.quarkus	quarkus-jsonb	1.0.0.Final		a32ab9993b51552268047ed4a591a2f4c5a85b69
io.quarkus	quarkus-jsonb	1.0.1.Final		95d34eb7cfe4bac1c3dbcdf8d7841fd795928a77
io.quarkus	quarkus-jsonb	1.1.0.CR1		5caf16885f87cb202a73237501a135ffc738b6e2
io.quarkus	quarkus-jsonb	1.1.0.Final		4f16b8a71718f07ceac7551a8a3c6a058cbda21b
io.quarkus	quarkus-jsonb	1.1.1.Final		3941ec5550e7343ba12b6e1561b50214a8b7d50e
io.quarkus	quarkus-jsonb	1.10.0.CR1		0073a8b0d8c1a2171397a152e2ce522f49ddd2c0
io.quarkus	quarkus-jsonb	1.10.0.Final		ef4317d2f76209855ba08e70223f88cd67f578e1
io.quarkus	quarkus-jsonb	1.10.1.Final		2e781bc08e9fa55740d0b750c33528c5889f9d37
io.quarkus	quarkus-jsonb	1.10.2.Final		dcb0bd310c71cde0ea74e906ac5bb8786d565b46
io.quarkus	quarkus-jsonb	1.10.3.Final		43beea745826ef6ac1af3bb0868bdea44399467a
io.quarkus	quarkus-jsonb	1.10.4.Final		a422b2efd679f45f7e732a6f1098a12202b26600
io.quarkus	quarkus-jsonb	1.10.5.Final		36e3f52096131fa63bd2678eb7be225c0e2f956a
io.quarkus	quarkus-jsonb	1.11.0.Beta1		19b75e8a00140a6acb7c2a2a937016c799acabd8
io.quarkus	quarkus-jsonb	1.11.0.Beta2		9474acf210dc313447c3b9bc41c8f0e0da6df4de
io.quarkus	quarkus-jsonb	1.11.0.CR1		4e66dafb4b831f64ba090efa1dbf8815949d6d29
io.quarkus	quarkus-jsonb	1.11.0.Final		e179fab45212757fa7837b8a15028a0393c99d35
io.quarkus	quarkus-jsonb	1.11.1.Final		d95e9649c986ff2ca881325242f906c427f93cd8
io.quarkus	quarkus-jsonb	1.11.2.Final		2a21320b7f73097c79aa07d26aa024519e683d51
io.quarkus	quarkus-jsonb	1.11.3.Final		e880de96e526d727335221bcec50c4c4e8cc2ac0
io.quarkus	quarkus-jsonb	1.11.4.Final		ea1a04cfc4f9a48a1928052ef323e0022f6ef4c3
io.quarkus	quarkus-jsonb	1.11.5.Final		b0b1b09f37bc7d6d8700e1d08f32a79f1e5cbba3
io.quarkus	quarkus-jsonb	1.11.6.Final		d3082c6182fb3d98b1a69b1d50c19ca2e8cb9a1f
io.quarkus	quarkus-jsonb	1.11.7.Final		524c5bbb13ba6c4cb1237e30433649e9ca534154
io.quarkus	quarkus-jsonb	1.12.0.CR1		cb3aad825667bb69ffbf85ecc4d9856f9b68578c
io.quarkus	quarkus-jsonb	1.12.0.Final		0fe11eeddd7f9f84b74f0c0e697a3529c5a563bf
io.quarkus	quarkus-jsonb	1.12.1.Final		e3f89e479bca244302bce3e2b1cf53bbfa3cf775
io.quarkus	quarkus-jsonb	1.12.2.Final		3f2506be93b413cb24308c433f178fbfa8499b28
io.quarkus	quarkus-jsonb	1.13.0.CR1		2f9539b099424575a3f82996b63e852e118d41da
io.quarkus	quarkus-jsonb	1.13.0.Final		2ae9ab026e8f50da2223d8ff8615e02d69a55cf5
io.quarkus	quarkus-jsonb	1.13.1.Final		78bf0ea6c899cf9583ea10eb69e7bec873a4b5d2
io.quarkus	quarkus-jsonb	1.13.2.Final		355285a5449c65e0277878f285f69c5c385c9a47
io.quarkus	quarkus-jsonb	1.13.3.Final		c5a74bc54b78852ec623bcf743ddfb66829804e0
io.quarkus	quarkus-jsonb	1.13.4.Final		0fbfd424ce818ce5b47872274e5d7134194f9227
io.quarkus	quarkus-jsonb	1.13.5.Final		0f1b986434fadb0ae07a6730e56f1a478b4c4e7d
io.quarkus	quarkus-jsonb	1.13.6.Final		51a72d61c428cdcaffa9423090ad91184190cbdd
io.quarkus	quarkus-jsonb	1.13.7.Final		8e3a073654454fbe06c01e0d22db982592542846
io.quarkus	quarkus-jsonb	1.2.0.CR1		0a0970f680ca1e7fa4ca729e4a848b84176e839f
io.quarkus	quarkus-jsonb	1.2.0.Final		a767b15a04ea1b9f2f5f8b6bd6501541de29daed
io.quarkus	quarkus-jsonb	1.2.1.Final		df1b6ee019e178c8e25c389c6cb767986fd78a1a
io.quarkus	quarkus-jsonb	1.3.0.Alpha1		099107e0a050cbcaa44ab8275f60dbb4d4d64b67
io.quarkus	quarkus-jsonb	1.3.0.Alpha2		01648bfaa3ee54b41510a4c6d6074d46f7050b20
io.quarkus	quarkus-jsonb	1.3.0.CR1		9c23d6867b2817a6a95dadafed3c28586c53d92d
io.quarkus	quarkus-jsonb	1.3.0.CR2		9ad442dc59770a527711a6b230152376899b7180
io.quarkus	quarkus-jsonb	1.3.0.Final		669c8c4d37edcc79bd26307c36da6b4f0f557202
io.quarkus	quarkus-jsonb	1.3.1.Final		a72fe4acbbf47c2a4ed55ee1cf3833c158f98477
io.quarkus	quarkus-jsonb	1.3.2.Final		91d913d344e6860d7f0db86c8e146b316ed08da5
io.quarkus	quarkus-jsonb	1.3.3.Final		11ac95d2d78d1cb5bc77b8c82a1fcf6c8c8ef5d4
io.quarkus	quarkus-jsonb	1.3.4.Final		1966857e5e420b71df12462fc6465e7e09398683
io.quarkus	quarkus-jsonb	1.4.0.CR1		6817128309a7c65a080a51c36989cdafc634e726
io.quarkus	quarkus-jsonb	1.4.0.Final		5f726b04d9654e7007660a541c0e507e47935bf1
io.quarkus	quarkus-jsonb	1.4.1.Final		6f2247520b40e86ed49d50ff4c93adc06093ebf3
io.quarkus	quarkus-jsonb	1.4.2.Final		53df924287422a482de3c0feea5e99c19b18d6b3
io.quarkus	quarkus-jsonb	1.5.0.CR1		357a18602bbb8f9b2362100e9b7b46a4c3c566cd
io.quarkus	quarkus-jsonb	1.5.0.Final		b96858e42f0e8e334bf53264647583217e48383f
io.quarkus	quarkus-jsonb	1.5.1.Final		3abc37340eca4d54bdd4bbf8c02ad0fe42a8b2b1
io.quarkus	quarkus-jsonb	1.5.2.Final		4374c8d9081476efffd2657da50d1386162d11fb
io.quarkus	quarkus-jsonb	1.6.0.CR1		b09eed169e5485cbf7f51b53c59342a9ed11ba07
io.quarkus	quarkus-jsonb	1.6.0.Final		016ee8c87eae5a1660c1009058c6b608dea370a4
io.quarkus	quarkus-jsonb	1.6.1.Final		e2f07109340a16226137ecfeae7c28b7107bf2df
io.quarkus	quarkus-jsonb	1.7.0.CR1		ae65691b7482b4bd3ea20d6b898e473a73ee1eb3
io.quarkus	quarkus-jsonb	1.7.0.CR2		2703fee88b972fd85e4b8deefa073933ba746ae8
io.quarkus	quarkus-jsonb	1.7.0.Final		5e96c5610a032528031c1ae4e55d12a0fe304d03
io.quarkus	quarkus-jsonb	1.7.1.Final		d91840c2eec666e1f5b193ee5a528a98faf59be2
io.quarkus	quarkus-jsonb	1.7.2.Final		0433a22cc64a909eee13eb8001894f0192ecaa50
io.quarkus	quarkus-jsonb	1.7.3.Final		26df9302e5fcd6f8b52caf84d767c9ace55c3dab
io.quarkus	quarkus-jsonb	1.7.4.Final		4c8ed33c177e512d3377f11636d21da10b6d6631
io.quarkus	quarkus-jsonb	1.7.5.Final		cee862c1a18d024f8e174c4bdf4ab06a4081cf1f
io.quarkus	quarkus-jsonb	1.7.6.Final		5bea0236af56ecf8fe589601d4abc1e4bae23e9d
io.quarkus	quarkus-jsonb	1.8.0.CR1		d4281374a47dc56aa36aaf2df55cd1957fbdd5d2
io.quarkus	quarkus-jsonb	1.8.0.Final		6df4788adf7312b7e217911b1d96904dabf4cb87
io.quarkus	quarkus-jsonb	1.8.1.Final		fcb4f46ae9fc81a2d4967443f215ee5a3cdc9256
io.quarkus	quarkus-jsonb	1.8.2.Final		416abce3a4754a88831294b25b6f90ac882b180f
io.quarkus	quarkus-jsonb	1.8.3.Final		505304a40ea8b86cea7e25d00e64d3e6acbbe1e7
io.quarkus	quarkus-jsonb	1.9.0.CR1		57f0ab49b34e43f2ca96df0a401048cde5a0f70c
io.quarkus	quarkus-jsonb	1.9.0.Final		863229033f0179a1f0ec67e74c4de265c4631e56
io.quarkus	quarkus-jsonb	1.9.1.Final		bcd4a897e0d3fef13415350fe21a13f250decb51
io.quarkus	quarkus-jsonb	1.9.2.Final		38aa3fbf12cf8a7d0f4e07f8cf5ff8555906111c
io.quarkus	quarkus-jsonb	2.0.0.Alpha1		53a9cec0a3a712ee6de32dcd5c9dd8933bdce60b
io.quarkus	quarkus-jsonb	2.0.0.Alpha2		2b6e3fa7aeefb3fe53d31932764041b33cf29a4d
io.quarkus	quarkus-jsonb	2.0.0.Alpha3		d995ac9a728a1998ef937b927132b57090b76893
io.quarkus	quarkus-jsonb	2.0.0.CR1		135bd3af8c8ef74f30662dcaa7dad51f0ae8d831
io.quarkus	quarkus-jsonb	2.0.0.CR2		e0fbbaf7c8df79d214ac5be14c98a3f514aa2511
io.quarkus	quarkus-jsonb	2.0.0.CR3		a7bf4ecc72ef42fb71c5b7dfee9395b57dd662b3
io.quarkus	quarkus-jsonb	2.0.0.Final		45b32cb3ab8a9fdcfb6be4a3ed094ec8cd5d63f7
io.quarkus	quarkus-jsonb	2.0.1.Final		abf29351970764a1852dc644421a94cfbc1f9d0c
io.quarkus	quarkus-jsonb	2.0.2.Final		0da4205ccdae9781f3c825f2539cbcd879d537b6
io.quarkus	quarkus-jsonb	2.0.3.Final		a86423d786c8a52292c38e20514be8b78332687e
io.quarkus	quarkus-jsonb	2.1.0.CR1		d9a609a21a33b334d5e38feb5d6bb794f9365a27
io.quarkus	quarkus-jsonb	2.1.0.Final		80ac0812b1712a1021c3d44544b4387678f03c5a
io.quarkus	quarkus-jsonb	2.1.1.Final		e70b7487ec21e1478a484c6c1dfa7a5d31b559a1
io.quarkus	quarkus-jsonb	2.1.2.Final		3d3323545635a0c5529535b6853c99ceaab278b6
io.quarkus	quarkus-jsonb	2.1.3.Final		f4d16b2b7e2fd20ed5e80ad4d13debd41b19b304
io.quarkus	quarkus-jsonb	2.1.4.Final		b394b988add578913f71d0fbad3f06d5c95eabed
io.quarkus	quarkus-jsonb	2.10.0.CR1		c05dd5debd71231725ad5b45a95af0b75b79e73a
io.quarkus	quarkus-jsonb	2.10.0.Final		76b961341e51c4d3ae5341f58122467000203b4d
io.quarkus	quarkus-jsonb	2.10.1.Final		8b02e01a16cbd2185d5092c3b115128e98e2ed2a
io.quarkus	quarkus-jsonb	2.10.2.Final		d4b85639144887505114daf6d17882d81dd41136
io.quarkus	quarkus-jsonb	2.10.3.Final		47a147969c39fa1eda97dfedee968be49665bceb
io.quarkus	quarkus-jsonb	2.10.4.Final		f867d393fa09aa00c76bc04abde00aca7f1d9c92
io.quarkus	quarkus-jsonb	2.11.0.CR1		847707e73f9c373b17c58be50ac0d2fc6bac11ad
io.quarkus	quarkus-jsonb	2.11.0.Final		c7c6214adcca743d525ea59c42cee1deb86c988b
io.quarkus	quarkus-jsonb	2.11.1.Final		aa46a1e3bc3ddc6c25c187aa2870e6ed5e36e1bb
io.quarkus	quarkus-jsonb	2.11.2.Final		a921ea42fa2caf1d74ad909858ff9de826428f6d
io.quarkus	quarkus-jsonb	2.11.3.Final		bbbffda059dd216e97c938ce1d06bff90c9421e8
io.quarkus	quarkus-jsonb	2.12.0.CR1		a28847d356b64e307febd779a4d7a234b674aa54
io.quarkus	quarkus-jsonb	2.12.0.Final		230260f83e90ff07e4faeb2ad0c66a7d7aec9db1
io.quarkus	quarkus-jsonb	2.12.1.Final		5296b6325bd7fb8d884c65a801a3c62da05f85c1
io.quarkus	quarkus-jsonb	2.12.2.Final		bb93c80ce403b77dae93ceb07af3d99a3c787b5e
io.quarkus	quarkus-jsonb	2.12.3.Final		425db09b1a6c82f0f22ed489b623111bd4d859ca
io.quarkus	quarkus-jsonb	2.13.0.CR1		73efb36aa5a1406fade79148cab50a7d6d432b2c
io.quarkus	quarkus-jsonb	2.13.0.Final		ac483f3120244d27ba32a0c310d901eed14514c8
io.quarkus	quarkus-jsonb	2.13.1.Final		b51fb48cbe80a6f893e8b97f9e4e5601670963ce
io.quarkus	quarkus-jsonb	2.13.2.Final		e1d944b1a46f7ef5d17c238aa671728e90ddcb34
io.quarkus	quarkus-jsonb	2.13.3.Final		6ad34426769001a4c350afc87e04ca4a451ea02a
io.quarkus	quarkus-jsonb	2.13.4.Final		8a81eb1e60847b7fdcad3e295d77db13506b43d5
io.quarkus	quarkus-jsonb	2.13.5.Final		b4c40548d63fe863ff5773d391af7d771d48a099
io.quarkus	quarkus-jsonb	2.13.6.Final		14d4659169d19731955f71811642d5d7af9d07b5
io.quarkus	quarkus-jsonb	2.13.7.Final		e69678bff47a7e725deac8b45698fdd1a4a947f8
io.quarkus	quarkus-jsonb	2.13.8.Final		6ac5880d4a6dd5c166e5c11b7cbb01574d9fd0f5
io.quarkus	quarkus-jsonb	2.13.9.Final		cbc68e3de313aa0ba1d58cb6cccef8927ea4e620
io.quarkus	quarkus-jsonb	2.14.0.CR1		dc13328fe4a39ca7e32143c6597f7a8d4d64bc5d
io.quarkus	quarkus-jsonb	2.14.0.Final		ff62aaab1eff00a25a829759f011b33374d9659b
io.quarkus	quarkus-jsonb	2.14.1.Final		6266828d86d5fb9dce931505ea1857f8c1f99e0e
io.quarkus	quarkus-jsonb	2.14.2.Final		cef934d74ae84c6d4548508f378ee9c2ad182fa0
io.quarkus	quarkus-jsonb	2.14.3.Final		3659b96fcd383f1c9d1d52859948343a5759490d
io.quarkus	quarkus-jsonb	2.15.0.CR1		ed597e88157ff5f9ad865dadf52fa5b51c451d7e
io.quarkus	quarkus-jsonb	2.15.0.Final		9f19ed931c54159551d8ed60c516f5ee771a4492
io.quarkus	quarkus-jsonb	2.15.1.Final		e43bdf58770004794fa63d742b96ce2560208449
io.quarkus	quarkus-jsonb	2.15.2.Final		564ab2d0ac66e4d0df961aae71bfb67edf5448d2
io.quarkus	quarkus-jsonb	2.15.3.Final		ba79b26d405abbbb3f8a8934c52d397d1b9bdd54
io.quarkus	quarkus-jsonb	2.16.0.CR1		23eca27223b423c06a588000ea4afbb6bf973385
io.quarkus	quarkus-jsonb	2.16.0.Final		30f1e748ba418259e60f5496b1edc20edd360d8c
io.quarkus	quarkus-jsonb	2.16.1.Final		e570b0a689050518e9f57dc15e5f20874c8ca5a9
io.quarkus	quarkus-jsonb	2.16.10.Final		331397ea9ae2a50dca0008fa2de36344e3f1bbdf
io.quarkus	quarkus-jsonb	2.16.11.Final		8fc9a95dd10a7c2cb6c69482e128669686bdab39
io.quarkus	quarkus-jsonb	2.16.12.Final		a43fce4be9da978eb0fc4d4b8627e17ff4157b1c
io.quarkus	quarkus-jsonb	2.16.2.Final		bf382650c8f59c53e4d8afb2a423d0d42d78e8b5
io.quarkus	quarkus-jsonb	2.16.3.Final		23f87b7ef87c4d95d37520a6430bba3f6da08d2a
io.quarkus	quarkus-jsonb	2.16.4.Final		cac3e8bfb389f93ab2f58924e7c6934ae8a349f0
io.quarkus	quarkus-jsonb	2.16.5.Final		b557178c08602532f6a6a5e7389ab6487d448e3a
io.quarkus	quarkus-jsonb	2.16.6.Final		6a6fad732f5a871aab47310ac75bd729656bf99a
io.quarkus	quarkus-jsonb	2.16.7.Final		a9688aa89d9939a4cc1d4ada153ba41f2fe599c6
io.quarkus	quarkus-jsonb	2.16.8.Final		46a3844f82762a1ec254ddcd6baa83d62ed20c14
io.quarkus	quarkus-jsonb	2.16.9.Final		e666f58cc709605d4f8fdefc85eb3fa39afcbb06
io.quarkus	quarkus-jsonb	2.2.0.CR1		488bb87fb299dfb76fb3790fc489462075502853
io.quarkus	quarkus-jsonb	2.2.0.Final		85bcb6d684252d41a91695f4c41f3e0e93238ea1
io.quarkus	quarkus-jsonb	2.2.1.Final		a3a4ff9fc153e3be11408c19610afba056663d8f
io.quarkus	quarkus-jsonb	2.2.2.Final		a128ae32627ea8ef9e665c09422a7bf6b107e9f0
io.quarkus	quarkus-jsonb	2.2.3.Final		61b839c3458b932009dddac43ef1e3c4ab771bf2
io.quarkus	quarkus-jsonb	2.2.4.Final		2cd29005077fcae704f145706b051e51452a9c2c
io.quarkus	quarkus-jsonb	2.2.5.Final		15fb800dbe168041270b8ee8aa5722fad8c27b91
io.quarkus	quarkus-jsonb	2.3.0.CR1		11e597052ebabdc66f7b39b47fda305c42652b22
io.quarkus	quarkus-jsonb	2.3.0.Final		d8f19ff8f015beb4041aa2e307d7c439c3e2c675
io.quarkus	quarkus-jsonb	2.3.1.Final		3d1d59b26d19d2f72ad908ed2cf54e3e3c6301da
io.quarkus	quarkus-jsonb	2.4.0.CR1		4da4471e9b3538290d073b4609c7b9366363d1f9
io.quarkus	quarkus-jsonb	2.4.0.Final		da4cb30a30287d138a6419ff331b4bf73a9ed25c
io.quarkus	quarkus-jsonb	2.4.1.Final		36931bfd82738f14c18b2399c7aa2001454cb692
io.quarkus	quarkus-jsonb	2.4.2.Final		b224af6433c601eef8ed227218fd6496fb988828
io.quarkus	quarkus-jsonb	2.5.0.CR1		7f076e71954b4836daa3449c9ca8c853c017ee51
io.quarkus	quarkus-jsonb	2.5.0.Final		fd77a5fcfed454a308a023f1d7934340b4d28e88
io.quarkus	quarkus-jsonb	2.5.1.Final		fed3abac566206d84189fa4931c6e4edadd3ecb1
io.quarkus	quarkus-jsonb	2.5.2.Final		b33bb836c12db3f2f9b673e7a1f5ba549b2960eb
